aae_text,sentiment
"""I see a bitch, I want a bitch & I jus tell my bitch get her""",negative
"""I don't bicker wit nobody, I don't got time, you'll just be mad fuckin wit me.""",negative
"""If she stay when you down why leave her when she down, love is a two way street""",positive
@NiggaStewStew: I offended you with my opinion? ... LMAO you should hear what I keep to myself. HOE,negative
Me and my niggas dont play dat he lucky I ain't clapin on sight but we commin fa that ass,negative
I didnt have to even watch da texas chainsaw massacre to knw dat Trey Songz was goin to die lol,neutral
My fone set meh up ona low...she told meh to call her and everything like an hr ago nd im just now gettin it lol...hope she still up #bored,neutral
"""#WhatMadeMeMadAsAKid War, Prejudice, Molesters, Liver-n-Onions, Nuclear Weapons, Parents Fighting, Taking Naps & The very thought of death:(""",negative
That fat dsl hoe tried out for the emeralds hahahahaha #WEAK AF Girl stick to s gool not dance!,negative
Me and My Gay Azz Friends come up With The Gayest Shit Ever In school,neutral
The question my cuz ask when my bro come to family dinner Mike Got a Lighter,neutral
Fucc a bitch and a bitch nigga ... no matter how much they say they love you ... fucc love !,negative
We'll be in the lab today with Mackline Ent. nBy the time we leave we we have 1/2 of Raw Done. nSo lets get it,positive
@Sincerely_Mii imma slide on y'all one of these days tell your mom I said hi,neutral
God Send Me An Angel Sent From Above Thats Gonna Love Me For Life .,positive
A HOE is someone who HAS SEX with EVERYBODY. Not someone who socializes with alot of people. People take the word out of context.,negative
@ChiTownKay he good getting big  I just got a new job u need to come see when u off so we can go get some drinks,positive
"""@Classy_Flawless Lol Lol Bitch I Was Coming I Had Get Kei Hair Cut Tho, My Baby Looked A Mess.""",neutral
After I fuck yo bitch imma tell dat hoe to get lost nd lose my number......playamade,negative
Im on dat good kush nd alcohol I got sum down bitches I can call I dont know wat i will do without yall but imma ball till I fuckin fall,positive
Damn my weed man outta pocket I need sum bad were u loud sellin niggas et,negative
Fuck it I might as well smoke one im up nd cant go to sleep,negative
@LAFLARE_URSERY on my bby ima melt cho asz nigka dnt be scated wen de banger get uppd,positive
"""@MyWeed_SheRoll lol well since he say he wts ima putt him to de test, i aint  shoot or punch jess slap his lil asz..ctfu naw im off dett moe""",negative
"""Its real fukd up wen u got a pety mfka searchin thru yo stuff for evidence, like wtf feeling dumb wenn a nigka aint doinn shitt""",negative
I'm really about to knock dis gay MF out cause he really testing my patients,negative
"""Dis FuckiN pillow my sister gave me aggy it's not like my other 1, it's to damn hard ughhh >.<""",negative
I tryed to be her role model but I cnt no more cause she dnt listen so in other words Fuck it I'm done.,negative
Now I could read her like a book after she told me all I need 2 kno about her ^_^,positive
Damn WTF it's snowing already I thought It was going to snow later. Well I'm canceling my plans today Fuck going to da visions game,negative
How me nd u a pose 2 be on da same page if I'm a page ahead of u like stop playing an stay in ur own lane... *.*,negative
Ain't shxt to do but play my game an text my sis Maya an my aggy @His_LoveKey <3,positive
@106andpark hay wassup thank you for my favorite rapper A $ap  Rocky I needed that everything is good now,positive
What had happen was u went in on her ass.  And I'm still going in,negative
"""Turned 21 and could have bought drinks galore, got in to most clubs, but eh... i guess i've done enough""",neutral
@Dee_Jay519 lol you're right lol well balanced though! there is a time and place for everything lol,positive
Happy that I've let everything out to everybody. No hiding nothing just all out in the open. Loving life,positive
Just a with wind one can feel it but can not see in so should love and compassion be.,neutral
"""Chick Fil A if right down the street from my house, but it is always packed eh...""",neutral
This better not be a reflection for the semester... I need not any undue stress...,negative
@temp_dogg I will when this movie goes off (James and the Ain't Peach) so like 30 min. where u stay at?,neutral
Love is the sweetest thing you can feel. Maybe I want to feel that way for you.,positive
Been a good day... Stayed away from social networking and such... Got work done and chilled. Set sail in the a.m.,positive
I hate when movies have performances but the movement and singers don't go with the music... smh,negative
@mR_tAyl0R smh I'll be there till Sunday morning bruh bruh then back to atl I go,neutral
@Bout_My_Biz @TeeJ_Mac  he prolly just want you to hold down his corner for a night lol,neutral
It is amazing how one can leave such a dynamic and indelible mark that can influence a person for a lifetime.,positive
When you find that person that compliments you in such a way that makes you better keep him or her.,positive
Man eddison need to go head and go to the pentagon and get Olivia out this mess smh,negative
I honestly don't want to do not nam nothing when I get to atl... smh,negative
Imma be real mad if this nigro don't have the resources I need... like heated,negative
When people don't text me back or don't answer my phone calls when I think they should I get extremely suspicious.,negative
"""My mother is an AKA and her best friend almost sister is a Delta, I love seeing them interact. Both beautiful, black, and driven women.""",positive
"""This nigga kharee gone call me... wyd, im coming over there me: laying, uh ... ok then""",neutral
"""Creating something from nothing is difficult, but maintaining and keeping that creation may prove even harder.""",neutral
"""I could really put on wind suit pants and a hoodie and leave, but that isn't becoming.""",neutral
If Beyonce does this good Morehouse Star Spangled Banner transition into Lift Every Voice and sing!,positive
Been saying I'm bout to go home for a while lol been just sitting in the music building just a talkin,neutral
I'm bout to cuss... why the heck I caint use the damn $500 I have on my id till the 28th! smh that's the only reason I came here!,negative
This was a good semi vacation. Some good singing and scenery in Savannah and Augusta...,positive
@Mz_HotnCold   # love and care is the only reason y I put up with the things I do!!!,positive
"""@Mz_HotnCold: Wat u talking bout??? It don't even matter cuz.I DON'T GIVE A FINUCK!!!! Go 2 bed!!!""",negative
"""@Mz_HotnCold: Wat u talking bout??? It don't even matter cuz.I DON'T GIVE A FINUCK!!!! U ain't talkin bout nun!!!""",negative
"""Y they hate me, when they love?  # it ain't gett'em nowhere, just make me go harder""",negative
"""I c the devil is always in the middle of something good, but that's y I keep the faith, and leave it in GOD's hands!!  # devil get up off me""",positive
"""I stayed witcha, I prayed witcha, I struggle witcha, I hustle witcha, what else I gotta do 4 ya""",positive
"""@OnTheClassyTIPP I am staying strong, cause how I was just handled, um not dead or in jail right now!!!   # so um done, str8 up!!!""",negative
"""@Mz_HotnCold: But what we had ain't no more, it ain't gone eva b another like me!!!    # A nigga that's 100, 2 u anyway!!!""",negative
Theis damn eye doctors are not tht damn busy to not answer my call !,negative
"""@NeNeLeakes  I saw you on WW TODAY, you one classy lady. Congrats for making the Ebony cover, that is a beautiful cover.""",positive
"""You are me and I am, we together you so I'm tryna make our dreams come true""",positive
I wish da best for all my niggas I would hate to see em struggle,positive
"""@AmbitiousAvi: @Dianna_Sluggin Happy New Years Blood sis HappyyyNewYears Blood I Had Called You Yesterdayy !""",positive
"""@CocaineeKiss_: Everyone Is Having Relationship Problems Except Me. Being Single Has It's Perks Sometimes (: YESS""",positive
"""@CocaineeKiss_: I Miss Shelby Soooo Much. Imma Have To Go Back On 69th Just To See Him OMG I JUS RODE PAST 69 AND 71ST LBS,""",positive
"""In This Class Watching This From Yesterdays Presidential Inauguration , But Ready To Go Home .""",negative
"""Its been a nice holiday break, but its back to the money in the A.M.""",neutral
"""and miguel cotto fucking sucks, harder than a prostitute... he was never shit to begin with""",negative
This is the land of the free and it always will be - President @BarackObama,positive
I was done runnin after niggas I need him to find me and Run after me !,negative
"""I have taxes, medical dental and vision, and soon to be car insurance all coming out my check. Ill be working for free soon.""",negative
"""@TnShade thank you, not as well as I want to be. Still a struggle trying to get adjusted.""",negative
@DwayneJay I did too. So many unanswered questions makes me wanna dig deeper into the situation,negative
"""Don't TALK About It , BE About It ! & If You Ain't Bout It , Then Don't Say Shit About It !!""",positive
"""You Might Done Had Him Once , But I Got Him All The Time (:""",negative
Tha's Why I Don't Tell These Bitches Nothing <<< They Don't Know When Too Quit Running Their Mouths !,negative
"""@EWeeezy_ : Medium Size Bootyyyy (: , Lmao Ima Be TeamBIGbootyyy Soon ! I'm Stacking My Corn Bread !""",positive
"""Im The Girl Your Ex Will Hate , But Your Mom Would LOVE <3 .""",positive
Every Female Has That Day When They Feel Like Their The Baddest Thing Walking !!,positive
"""All Of Derricks Shit Is Coming Too My Phone , Even Though I Thought I Logged Him Out -_-""",negative
"""If Piru's and Crips, all got along, they'd probably gun me down by the end of the song.""",negative
@BOWENHOMES_RARA #SALUTE CUZ SOME OF THESE NIGGAS THINK IT'S COOL TO BE DUMB AN WANNA B A FAKE HUSTLER !,negative
"""@xPolodude_v: Long as i got @xRedHead_Beauty im good believe datu don't have her i do!!! Lol""",positive
"""Aaaare you achin' (Yup, yup, yup) Foooor some bacon? (Yup, yup, yup) Heeee's a big pig (Yup, yup) You could be a big pig too.""",positive
It's A blessing to share my bday with a special angel happy bday to us aaliyah miss u,positive
@NICKIMINAJ I stop watching idol along time ago nicki def breathed life back n to the show I can watch now plus she keepinit real,positive
""", Fuckk that new qirl that you like so bhad , she's not crazy like me i bet youu like that .""",negative
"""sometimes wen my boyfriend told txt me riqht bacc , i be thinkinq he doinq somethinq he aint qot no business doinq . #TrustIssue""",negative
iff itweet about somebodiee else my boyfriens qets mad and qet on my ass .,negative
"""@bluecocaine_ andd she shouldnt have said nothinq bout she should've poped me at the qame , LIEE .""",negative
"""LOVE ME or HATE ME, I'm ME, and I'm gone BE ME until the DEATH OF ME!!! n#NO WORRIES :-)""",positive
"""I get my mama tatted on me, a month later u get urs tatted in dha same spot I get my daddy tatted unda it so its different, u go do dha same""",negative
@Carmel__Beau yea yea && I want something on my stomach ; maybe a rose or something . Nothing to much though,positive
Yea..chris paul aint playing we got a good chance of winning this one..let go phoenix,positive
@asias_18 naw you been feeling yourself all night going off on ppl..with your soft ass,negative
@Steelo_Wildin that nigga probably suck that why you beat him..lhh when you trying to go bruh @ASTRONAUT_TALKN,negative
@_leekyleek im not a twitter rapper when i see you im punching you in your shit..think im playing,negative
@SP0NG3B0B_ yea especially since he called asking what my problem is. So I said its over and hung up.,negative
Im getting off everything && turning off my phone so I can go to sleep,neutral
"""Sorry I'm a do better! Lol @I_TrustKNOW1: Niggas really be having the duck face in they avi, and the bitches love it""",negative
@iBeHarley I'm not tho I just put up with your bull shit all day!! Lmao,negative
Fuck being content I want to do and get paid to do what I enjoy to do in this life.,negative
@ClaytonGirl09 the lies you tell!! Smh I reached out for Gm love you went Crazy on me!! Smh,negative
Shut the hell up @Espn about the boy Manti Te'o being Catfished!! It Happens Everyday!,negative
Hey @Eagles should have went for a defense of coach because they need the most work! You over paying the players who playing like Pussies!!!,negative
@Eddie__f yo Eddie that little fro have the image of Geedy all the way! Miss that dude!,positive
Thanks to the people who wish me the best with this tough time or situation I'm involved in right now. Let's me know people care.,positive
@Rissa_Christine you can be tho you can catch and play defense and you play with so much intensity I love it!,positive
@__Chink girl if you don't settle your punk ass down!! Get Wifed and get pregnant!!,negative
"""My time will be soon, my family got my back so I just work hard and stay humble!!!""",positive
I grew up with niggas but I don't fuck with niggas. When I was down damn I didn't see most of them niggas!!,negative
@RealAllCaked_Up its about people who fall in love over the Internet but never met so they don't know if it's another person or the realthem,negative
"""You have loud or sour D?? @YeahItsReal_: : Sorry for my bluntness, that's just how I roll""",neutral
@Simply_Adorable I'm offering soon you available! So you tell me since I always ask you for one I'm offering lol,positive
If you feel the generation under you don't appreciate life or misguided help teach them. Speaking down the future don't direct us nowhere.,negative
@Jimi_So_LOCO lol!! I watched Espn all day. I'm like really this story broke out on Ravens media day.,neutral
@InStanWeTrust @Garren_Keith but Stan I told you about this league in November when you going out town. I have to put a tape together,neutral
@pennskippy wait Moss said he don't talk numbers so Moss number don't mean shit! Lmao,neutral
This Vampire life got me eating at all the wrong times this single life got me eating all the wrong foods.... #latenighthunger,negative
@hopethetruth u know how we do so we gone get our together work in.... jacktown stand up!!!!,positive
@_Giahanna ....yea that's her.  For a minute I thought u were talking bout the flier. Lol,neutral
"""@emajor1979_MMT yea u are rite about that..the award goes to the person with the most hype,that's why cam got in last year""",negative
If u love ur wife tell her show her let her feel the love that is inside of u,positive
"""a guh on maa tl tweeted She think she thee shit & the person above her tweet think tht twee (Ctfu)""",negative
I like the boy im wit ...But im so deeply in love wit  thee boy im NOT wit,negative
When you go out twe the club ppl wanna fight nd shit Like dam i just wasted my money,negative
I swear I thought me nd Oomf was finna be arguing @ school today from what happened on here yesterday,negative
"""I'm a whole Dimension ahead,the  King is with me and it's eternal energy in the bread the King sent me""",positive
Damn! Shit wen yhu gone call me back but ok ... . I'm tied now so yea I'm sleep!,negative
@jeffisageek If I shaved enough I'd give it a try. The folks on ESPN Radio talk about it like sliced bread.,positive
@jeffisageek I had it on my HTC Incredible and loved it.  Not sure why my Stratosphere seems to be resistant to it.,positive
@Mykelogan They're gorgeous but I can't afford anything Apple makes higher than a decent iPod or their Apple TV hockey-puck thing.,neutral
Woke up to a text message that I wasn't feeling. Please don't make me slide a bitch today,negative
And then love and hip hop comes back on tomorrow hello January lol where have u been,neutral
tryna call to claflin for shit is like pullin teeth aint nobody ever at the damn desk,negative
@pradaframes i just wanted her to fight wats her face one good time and id be satisfied lol,negative
damnnnn here we go wit the female drama shay and erica version of this shit lol #LHH,negative
Question of the day: do ppl actually go on dates any more like seriously what y'all think,neutral
I know I wasn't as mature and polished as a freshman like anyone but damn I was NOT this reckless,neutral
Omg can Thursday hurry up customers this phone is Finna piss me all the way off,negative
i am determined to have a good freaking day i have to keep telling myself that,positive
I'm looking forward to Dallas @ 9 tho yes i have an old soul lol,positive
Speak on something with sum substance that can get us both paid instead of tellin me how nigga jockin yo style...or rims bigger#k.dot,negative
@Mr_BIGMac83 truuu we tryna find sum to do too.. I dnt wanna b n Chicago if ain't nobody here,negative
@Mackaveli_15 me too I jus dnt kno them.. I was only there for a lil min. I was in Ohio for da weekend.,neutral
n yea he kinda pissed me off yesterday!! gtta tell him about himself as soon as he wake up!!,negative
@jade_foster18 @Lust2DaLipz bitch been fuckin a lot of lil boys. lil HOE ass gt pregnant wen she was 16 hoe prolly ain't know ha baby daddy,negative
I should did what i was doing the first time then I wouldnt be in this situation,negative
I'm at Skool strait foolin on em! 1 mo mod to go n I'm outta here! Graduation Boi!,positive
I say Eric ma... She say that's ur boyfriend in like naw my friend lol she silly !,neutral
He say he remember when him and marcel use to play with me & @Britt_Bratt2013  after school lol!,positive
Atleast we on the same page ... I was on the same shit last night lol!,positive
I know the right shit to say or do to make a person tell me when I want/need to know ...,negative
I took the 1st step....... I ain't gone think about it no more until something gives me a reason to!,positive
In a good mood ... Today will be a great one I'm claiming it now!,positive
"""I don't think I ever , ever really told u how much I need you !""",positive
Congrats to my best friend @tracyface_. ... Kai finally decided to stop being stubborn & come out #teamkai,positive
Didn't want to leave him but its money to be made.... He made my day already #EBD,neutral
Off early fina go rest a lil before I go to my bra kick back ....,positive
Our friendship means more to me than a relationship .... We forever cool & there for each other!,positive
"""Watching people leave is hard, but it's harder remembering that time when they promised they wouldn't.""",negative
"""My mom said skinny self, I needa gain weight I said you need to loose some weight....""",negative
"""@kandyNdkisses smh, dumb fuck lol. Glad you happy girlie!  Plenty off fishes in sea!  Im soo slow lol""",negative
One class stop me from getting honor roll!  And that c gone bring my gpa down ugh!,negative
Like the song was cool the first two times I heard it and that's it,neutral
It's not a lot its the principle of doing it seems like its a lot to do,negative
"""@_unl0ved Yeah , After This Hearing , if I Dont Go To Da Hamp ,""",negative
Roxanne Gone Make Smack Tf Outta Her. Bitch Keep My Name Out Yo Mouth Goofy As Lil Thot,negative
Im Not Wit The The Waitin I Only Want 1Day If Yu Not Tryna Fuck Don't Waist My Time,negative
@ThatDOLL_China: Mfa Be Thinking I Got HOESSSSSSSSSSS Out My ASSSSSSS .. # It Aint Even Like That - ______-,negative
@CzarWol lolol u sound foolish.. They dnt think Abt hoes... Football football and more football til after the season.. U kno that,negative
WoL tryna tell me Nick Saban ain't got control ova his team?? Lmao.. That's foolish,positive
Not use to seeing a FLA O line this bad... They need my dog out there..,negative
There is nothing worse wen the D lineman tackle the ball carrier using the offensive lineman... Smh so embarrassing,negative
Ppl prolly be reading AJ tweets like who is Torrance.. The ugliest name ever lol..,negative
Carl gotta fix that tweet.. It has potential to be the funniest tweet of the day lol,positive
Felt like a big ass kid today.. Happy as Shii for Ray yo... Baltimore love that dude,positive
@LiveLoveROC the only mishap has been that catch they shudve reviewed.. everything else was legit.. Yal got the fumble back..,positive
Yal dnt understand how hard it is to block someone that is quick but strong wit it.. I hate it bruh,negative
The Raiders are pissed they picked HBey before Crabtree..  #Terpnation and all but let be honest..,negative
Lakers D ain't all that I agree but yaw actin like Miami San Fran wit it..,negative
Ion kno hw many times imma say we ain't really with tht talking bitch we bout that ACTION #lmaoo,negative
@Barbaro_freak bitch get yo nasty goofy ass on u fucked a nigga name Pierre fa his pocket change and OUR BD told me that,negative
naw u got shit stains on ur tongue bitch proof in da pudding YOU ATE CORNELL ASS POINT ME TO THE BEST ASS EATER >>>> @Barbaro_freak,negative
I did a lot of shit with my sister @brittany_lovejr and my lil 4 eyed friend @TeamAnasia39th,positive
@Barbaro_freak that fag had yo bum ass got yo bum ass preg n left yo bum ass,negative
"""@gambinokevin @djordan313 @wufrom6 meek in a lose, lose cuz he shoulda ignored the nigga.  And I ain't even heard the diss yet.""",negative
@Wufrom6 @sdk811 that coaching cuz he aint coaching defense & his lineups. The Heat & somebody else older so age aint the problem,negative
@beautiFinesse well round here between yar here and westin we called this here a little twin twin twin (well) nigga,neutral
@Mr1toomany man so much behind it though long story we talk tomorrow but felt like I was letting my sorrows go on them weights,negative
Just made my first whey protein shake n I wanna puke this shyt us def not the wave,negative
Chics wanna go to the club get sloppy drunk have random make out session then wake up in the AM like they want a relationship with u,negative
@DaFinestZ cats really gotta run a mile at the gym take off drinks lots of water just to survive,negative
@OneWavvy_7 eh if heard its both cause even when al else fails what they come back for the D,neutral
@DaFinestZ yeah he might die I said just gone sat u wont make it lol,negative
@TheRealist23 I Swear It Is The Worst >_< Its Like Being In Reak Jail All You Can Do Is Just Sit There <<<<< I Just Got Out (:,negative
"""@_PurpleCklouds_: Styll ain't find ha charger :( lol better rub that battery together lol CTFUUUU Ghetto!""",negative
I Was In The Shower Singing Some Depressing Ass Songs & Busted Out Crying ? CTFUU -_-,negative
Layla Keep Askin Where TayTay ? Where Her At ? TayTay ? *Looks Under Bed & In The Closet* @illtaylor123 Lol,neutral
WTFF MY MAMA TRIPPING TELLING ME THAT IM TO YOUNG TO BE OUT DRIVING WITH SOMEBODY UNDER AGE <<<<,negative
@Oops_Sowy Damnnnn My Baaad Nigga Wyddd ? IMMA CALL YOUU & IF YOUU DONT ANSWER IMMA BLOW YO SHIIIT UP (;,negative
Thiss Nigga Stomach Over Here Growling Likee A Fuuckin Caaar Engine & Shiit <<<<< Lmaooo,neutral
"""it Be Like That Sometimes <|3 .@ZebraFlash49: Ugh seen him no hey or hi or anything sad face :,(""",negative
Ohhh Shiiit . They In Here Speaking Another Language & Shiit...  a Nigga Finna Get Assassinated <<<<<<,negative
@ZebraFlash49 If He Wanna Ignore Youu & Be Salty To Youu. Then Youu Do The Samee To Soo He Can See How It Feel (:,negative
"""@moneygirlAsia_: i see you talking to them other GIRLS , wish i could tell them ALL to LEAVE you ALONE!""",negative
""", sean and his friends just kept looking across the street yesterday lol never spoke tho""",neutral
""", all i wanna do is get high & drunk at my house with 2 pretty bitches ;)""",positive
"""@_Che_Cheeks: @Xx_blessed Mia we gotta do tht freaking book Toma !! -_- grrr .. lol !!""",positive
I'll let you know my every move baby just keep laying around for it on Twitter,neutral
I'm up bout to take my grandma to work and back to the crib I come,neutral
Damn man don't be playing with that fire yo cuz I don't want ya to get burnt,negative
I can't even get on Facebook anymore to many people under the pressure of petty shit...shits depressing,negative
2nite imma put my body on ya body boy i like it when u watch me,positive
He keep me by his side like a holster & treat me like a real nigga post2,negative
@Montana_da1 no dis nigga didnt tell me 2 cum 2 da car & damn near gone him & johnnie doe...its coo cuz im finna get sum..dip thru,negative
Bitch u dnt knw Nan hoe dat keep it wet like me keep it cumn bck 2 bck like me that'll ride da dick on da dime who luv 2 fuck all da time,negative
I can do it up & dwn I can do circles 2 him imma gymnist,positive
Dey cnt wait 2 try i i i me e e I work it so good deez niggas try 2 buyyyyy me,positive
I ride 4 u u ride 4 me ain't no otha way its gone b,positive
When my man leave da house I KNOw he cum'n rite bck like he left sumth'n,neutral
@Mz_PR3ttY_BAS3d RS deez is sum real deal jealous ass hoes I jus dnt get it cuz'n but u know like dey knw he ain't go nowhere ..ily cuz,negative
"""On some G shit I got my likes up and the first thing I thought of was I'm no longer KNL lmaooooo this can't b life""",negative
@biitch_imightbe ba as soon as u said taste test mad niggas jus hit me like whose that! Lol too funny,positive
@Profit135 shits od funny niggas aint even tryna play me nomore lol. Bust @Ash_PhaReal ass like 9 times straight,negative
@biitch_imightbe i kno its might but i put the words that i say down. Go back to sleep,negative
Can white ppl get one thing in this inauguration?! Niggas askin for wale and maya smh jus chill. We won! We got the president!,positive
@_KayRachelle. U Are Mean adt Times Lol. But u be hella kool now idk wat happen u used to click out,neutral
Man Who Wanna Buy Dis BOOK For Dis Class For Meh lhh not tryin to come out 300,negative
"""So my bday really Wednesday tho nd I have no plans, don't matter tho cuzz cheers to that weekend tho lol""",neutral
"""Turnin up should have been left in 2012.. u peasants need to find another word to describe your drunk/high status' for 2013 ijs lol""",negative
"""To much, I use this app just to see what you talking about most of the time""",negative
Did you just text me out the blue because you bored oh hell ya you definitely get dry texted,negative
"""Just learned that my fathers surname is a variant of Bond. It's official I am 007! #dwoite #spiritualgadgets""",positive
"""I can't stand,this one girl she look like the pig and the lizard off these gieco  commercial s""",negative
"""@MikeRingo10: Oomf must have on a butt pad in her avi. Lol chunk she do!""",negative
Desmond Watch Yo Mouth I Can Count How Many Niqqas I Fucked On One Hand Tf Neva Been Ahaa HOE #Now Yhuu Pushinq. It,negative
Told you niggas do not fuck wit us.. Hope you niggas do not fuck wit us,negative
The hoe was dick sucking Me Tell me I was cute I was like ik,negative
"""Bitch Ima Savage , Fuck Yo Lashes , i Heard You Was A Freak & Got Fucked In Magnums""",negative
"""@ladylaverne1 @lonnette31 @Tasha__24 Good Afternoon Ladies, hope ur enjoying ur 2nd day of new year! God Bless n be safe. Love ya...""",positive
@Brittness007 Omg!! Britt!!! Your profile pic is beautiful!!!! I haven't seen or talk to you in forever!,positive
@_PrettyBlakk bitch go on ig n look dat dha pic i put up dere n look who commented,negative
@NoAttached lol im bout dl a app real quick so i cant txt u bt idk watz ya numba,neutral
@king0fpap3r damn man wen i b out dere u aint neva out dere n wen i was stay out dere watch my lil buzzoz i aint neva seen u bt 1 time,negative
Datz y yo feet look like dat nw cause u been kickn 2 many damn rockz,negative
@Oh_BxtchNo @NoAttached gurl i kno i use dha go wit dat re re ass niggah,negative
When you want it and you talking about yall have the best sex you just lay there,positive
"""NIGGAHS BE LIKE: look at that girls booty, GIRL BE LIKE : you wanna touch , NIGGAHS BE LIKE: no I just wanna look""",neutral
@g0ldennnn : Ikr and texts me I'm board .. Off the number I gave you,neutral
"""I wanna complain about this cold weather but no matter what, I still gotta go out and be in it. I made these choices, gotta live with em""",negative
Cant wait to go to buffalo wild wings toma im getting the hottest wings there :),positive
I knovthis lil boy who got the same name as me (Keshode) I Fuckng Love Dat Boy,positive
@thomas_arion idk prolly jus kick it wit my roommates to me I'm not even excited tho cause its jus 19,neutral
"""Besos que se clavan como dagas en mi espalda, no puedo evitar llamar y colgar.. tu veneno esta conmigo..""",negative
-___-when you have a boyfriend and constantly think if you're doing the right thing by being faithful..# simple,negative
Iam the biggest fool for him:)..He knows he's something special :)#Me like him long time:)..we need to talk.. @Lucifer_Anarchy,positive
@Lucifer_Anarchy babe.!! I'm leaving at 12:30 so like tweet me back because Iwill not be back until..I wanna say 3 but idknow..n#tweet me,neutral
@oceangang_yeezy Bt u know that number I toted u from earlier u can txt me on that..,neutral
"""@DOTCH_TURNT_UP: finna do sum push ups or sum shit.....naw nvm im lien lollmfao we all know dat""",neutral
Smitty back and ain't going no where I ain't for nun of that Fuck shit period #RNS,negative
When People Repeat Themselves << Man Stfu I Heard Uu The First Time I Just Didn't Say Nun Back .!,negative
Chilled w. My right hand @And1_ref today :) nI love my nigga I missed him like luck,positive
@EMDOTDOPE yeaa lhh do u gaddatt ........u b killn me wit tht word! But ayee y dnt nevaa txt nobody nomore,negative
"""Besidess all of that , it was nice seein him....not how I picturedd it but o well!""",positive
S/o to R2S4L for they first song. Check dem out! Go to the link on @_Dwntwn_Tony pagee! :)),positive
"""@_Nechie gurl around the corner at my cuzzn house. Juss lsyin here , & mkayh hunns ;)""",positive
"""Gone & do yo dance, and  imaa throw this money while u do it w/No hands""",positive
"""@_MiaaNicolee: @Tamara_Tht100 Chicago u likee yo school n stuff? Or u feel outta placee? Lol""",neutral
@RxdSpvcxd I just deleted tht...the only thng tht was good was tht u can assign ppl tweets colors lol make it easier to lurk lbvs,negative
5 lies that girls tell: 1) I'm fine. 2) I'm not jealous. 3) I'm over him. 4) Sure we can be friends. 5) I'm not mad.,negative
I think ima go fix me a bowl of cereal & call it tha night,neutral
"""@KamMekayelah zori zm said her girlfriend gone put the paws  on mee . llf  #BitxSwervee  !""",negative
"""on dayy youu wanna rep the east  , the next day thee south < juhh sit df down .""",negative
@onetrey_thereal alright ima hit yo dm up.. me and sum of the bros trying to get a video done,positive
"""@iAm__Tyler: @BDK_HD lol Wassup wyo .. wya .. i aint seen you lolu been mia i been on da block""",positive
"""@_Jeanetteeeee: 8tre is a 1000 ways to die so if u a opp don't cum on my block ......8treMOBB!!!!!!!""",negative
These niggas tryna hold me they cant box me in . Dhey juss locked my nigga up & now he facing ten . R . I . P to all my niggas we gone again,negative
#IfIwasABoy i would have to give @xJasmineHardy_ some back shots . Shee has noo ass (:,negative
"""When I was lil, me & jamiyah used to be dieing laughing when we say charles idk why? DL now !""",positive
Smh..so tired of showing and trying to....nvm..forget it.. #NotStressing already have enough on my mind...it is what it is!,negative
Can't wait to get off so i can head to VA and be wit my family!,positive
@NVmyPretty but you know me..so I'm good with that! I don't let nothing stress me..,positive
-good afternoon @49ersInsiderMag do you know if we're the HOME or AWAY team in the Superbowl? #BeatTheRavens #Quest4Six,neutral
"""Don't forget that @Cullyinthehouse is from the south..and, the remarks he made were the teachings from his religious upbringing! #BibleBelt""",neutral
@NeNeLeakes I just watched you on the #WendyWilliams show & I loved your outfit lady! #fabulosity,positive
I use to be a use to but I never got use being what I use to be !,negative
How many of you females got a nigga that care bout ya health and how you look ?,neutral
If he ain't checking me what's make you think I care about you attempting ?,negative
"""So much pent up inside, I know I messed up on a lot but damn what is you maken things work with me? Attitude ery once inawile? Bein loving?""",negative
Is it jus me r when u hear that 70's song low rider u instantly think of cheech and chong?,neutral
@ebjunkies the best in the video is the dude with the satchel over the top of the crowd blasting the dude in the head.,negative
"""Lls Bye M U F F I N,,,Cause You Smack Me Im Murder Those Bitches I Got Smacked For @PUssyPOpinBOunc""",negative
I wish this controller would stop teasing me and die already OAN where the fuck are all the AA's batteries,negative
@_ScarletRose those are some tuff words and its been a minute since I got to talk with you so I figured wth.. You ain't doing shit,negative
Just Seen My Ex....  LMAOOO I Hit That Corner So FAST Bro An Got Tf On,positive
People NEVER Gone Believe Me.. !!! Cant Do Shit About It OH WELL.. !!! Cant Keep Saying It FOREVER My Nigga.. !!!,negative
"""As Of January 21st Im Growing Tf Up No Time For Kiddie Ass Bullshit Time To Be My AGE.. !! No Fun &&, Games ANYMORE..  !!!!""",negative
@TopNOTCH____ Older Then Me By Like A WEEK.. ?? An Taller Then Me By 2 Inches.. !!!,neutral
Lol My Momma Said She Gone Wait Till After We Go Out To Give Me My Licks Cause Imma Be SORE.. !!! Ctfuuu,positive
@SincerlyKitta i seen it I couldn't reply I don't have my phone your mother have it,neutral
"""They say everybody play the fool sometimes , if I got to I don't mind""",neutral
Turning my hotspot off ! Give Kia her iPod tomorrow wait til I get my phone back,negative
Miami nights it was all a dream if I could get my money right I'm bout ...,positive
It's always somebody hating ... They never say it to the person though just messy shit,negative
Yeaa rite doe i aint like that if ny bd gimme shoe money food money its by himself its cook but w.e lol bitches do do that tho,negative
"""@suckiit_slow: 10/76 i might go crazii somthing happen tew 1 of mii nigga Free You""",negative
"""@Nae_LaRee , oh shit well check YOU out , no more pantech what team you on now ??""",neutral
