aae_text,sentiment
"Folks shouldn’t be actin’ a certain way, then people wouldn’t be out here makin’ assumptions. That mess don’t make no sense. That’s just how I see it.",neutral
"lol, it’s 12:20 in the mornin—you know you ain’t thinkin bout no stars. lol",neutral
The only time some folks got somethin’ to say is when you got somethin’ or when they want somethin’. #hatethat -zm,negative
Guess I gotta tell my mama 'bout Sherena before my brother do.,neutral
""":  Yeah, like it ain’t even cold out here! For real, folks just tryna look good.""",negative
"Buckwild my favorite show fr. She was out here havin’ sex in Anna bed when her own bed was right there, not even two feet away.",neutral
"Lol, nah, I love stuff like that... That be so fun! But thanks, I’ma try to be!",positive
Now I’m just waitin’ on this damn blood work to see if I got that pregnancy diabetes.,negative
"Especially ain’t nobody’s door, ’cause you don’t know what they got waitin’ on the other side for you.",neutral
"I lost my dollar, and my friend talkin’ ‘bout, “Finders keepers.” I told ‘em, “Man, shut up and run me my stuff back!” #Wedontlovethesehos",negative
"I’m finna be up all night, so I’ma need somebody to talk to till I fall asleep.",neutral
Sometimes it’s good to just sit back and listen to other folks’ problems instead of always complainin’ bout your own.,neutral
"When ugly girls swear they fine as hell, like what the fuck, sit yo ugly ass down.",negative
oh that’s funny… so you tryna act brand new on here? Lmao… don’t front like you don’t love me lol,positive
"Especially on my daddy side, I don’t really mess with some of my brothers and sisters, and Aujani.",neutral
Chillin wit Kenslie. Y’all know I only kick it wit fine women—that go for cute babies too. LOL,positive
"Out wit Kenny, me an’ my other lil one, Kenslie...  just had her, but she mine fo’ sure.",neutral
", you a big, heavy, long ostrich-necked lame. LOL, that’s what Liyah told me to tell you.",negative
"You ain’t my friend no more? For real, we actin’ like we six? I don’t need no friends, baby… Go head and grow up.",neutral
"If you ain’t get a text from me at midnight, that mean I left you back in 2012.",neutral
"The text I just got: I can't do this all-boys school stuff no more, man! This so gay, lol.",negative
"She be dancin’ all wild on a Monday… She don’t ever catch feelings, but she peeped me in the club. She stay on her grind. O_o",neutral
"Lol, and check out the Michael Kors ones—I just copped the vanilla Michael Kors. And, uh, Kate Spade too.",neutral
Why my mama in the kitchen eatin’ cookies? It’s 5 in the mornin’—no wonder she a diabetic.,negative
Mouth dry and got sharp rocks in the corners of my eyes. Welcomin’ the #morning.,negative
Lemme just say… you know… I just so happened to accidentally sleep wit’ yo girl—who that really on?,neutral
"If yo girl don’t trip about nothin you do except when it come to spendin time together, you need to lock her down.",neutral
It’s funny how your ex can’t text you back but wanna add you on Facebook.,neutral
"Girl, I done been to that place five times and ain’t never went to a single class.",negative
"It was just a color game. I said what I said, so you can’t be mad. I don’t want your baby daddy—my cousin already had him.",neutral
"Some women gettin mad over a color game and wanna bring it to Twitter. I kept it real—her baby daddy tryna smash, and that ain’t happenin.",neutral
"man, it ain’t even worth it cuz I don’t want her baby daddy. He ain’t never come at me. I just said the first thing that popped in my head. Hell, you know how many.",neutral
", you really out here talkin’ bout him, Nisha? You coulda did better than that, talkin’ on somebody like that. You know I’m ready any day, so why you doin’ that?",neutral
Her mouth game was so fire I went and got her a Chrysler 300.,positive
"I’m sorry, but I need the text of the original tweet so I can give you a translation. Go ‘head and send me what you want translated.",neutral
Broke dudes make me sick—I wanna throw up. Lame dudes talk too much and needa be quiet.,negative
"Folks be sayin’ weed smokers lazy, but look, the blunt don’t light itself or pass itself.",neutral
Ain’t no man wantin’ a broke woman; you gotta be able to bring somethin’ to the table ‘cause it’s 50/50 out here.,neutral
"I got my eye on you. Just wait til I catch you—Mr. Shayee a freak, lol.",negative
"Next time I get serious wit’ a dude, he betta stay on his grind and keep it real.",neutral
"That big ol’ church fulla folks cryin’ and hollerin’, talkin’ ‘bout, “Why you had to take my son?”—that’s what them guns be about.",negative
Not every dude gon’ fail if his hustle on point; it’s them wannabes who can’t make it—the ones just tryna spend money.,neutral
"If somebody shootin’ at your friends and you just holdin’ the piece, shakin’, you a coward.",negative
"Nah, I got a choice. I’m grown—that’s yo problem, always worried ‘bout me. I don’t fuck for a livin’; I get money. Say that.",neutral
", you can go, you ain't worth nothin'. Shaye, don't do it 'cause I'm dead serious bout this.",negative
"I got stamina, twin, no cap. Folks betta watch what they say cuz I be callin’ folks out like that. But stay safe, twin. MWAH",positive
"I know cuz it’s a difference between bein’ insecure and when somebody really talkin’ bout you, cuz I’ma say yo name.",neutral
"lol I’m weak, she gotta make it clearer or somethin. Ion even know what that is. That’s her real name on there?",neutral
", gone head and get a grip, stop tryna copy my stuff ‘cause I ain’t got time to play wit yo weak ass. Is you even legal? ‘Cause you stay runnin’ your mouth.",negative
I ain't tryna be in no relationship; I just want somebody I can chill with and mess around with sometimes. I ain't tryna meet your mama—we just friends.,neutral
"Oh, that vaporizer gon’ keep all them germs out the air y’all breathin’ and everything.",positive
"Mane, one time I was so wet my ex thought it was my coochie. I was cryin’ tellin’ him, “Not all the way back there, baby, nah.”",neutral
"if you don't know what that woman got, you betta use protection to stay safe.",neutral
"I can't stand ghetto girls; they be so loud and uncouth, smh. I can't deal—it really get on my nerves.",negative
#One of my followers hit me up while she was in the shower. I think she tryna tell me somethin.,neutral
I gotta grind hard; I ain’t never gon’ stop hustlin’ and I don’t quit. I shine different—I’m on a whole ’nother level.,positive
"Deep down, I feel and know my exes really made it hard for me. Smh, she just don’t even know.",negative
"LOL, what the hell just rolled or flew past my house? That joint was loud as hell.",negative
""": Girls be lettin’ the lamest, brokest, and ugliest dudes get wit’ them. Smh, I’m weak. That’s so real.""",negative
"Yeah, fa sho. Berrion always s’posed to match wit loud and all that, like I told him in jail—straight gas. But I’ma hit y’all up, it’s on.",neutral
I think #CowboysNation need to go get Russell Wilson #3 from the Seahawks. He out there runnin’ the ball and doin’ everything.,positive
I wanna hit up Atlanta Motor Speedway so I can feel that  adrenaline rush ridin’ ‘round the track.,positive
: Only yo #Libra friend gon’ give you advice when it come to your man or your girl.,neutral
"Bernie was actin’ all high after bein’ on the phone, lol. He still my crush tho! (:",positive
"James done messed up big time tonight, smh... He don't even know it.",negative
"You want an Australian kiss? It’s just like a French kiss, but it’s down under.",neutral
Folks needa realize... Pullin random women ain’t no achievement; anybody can do that. Try attractin a real woman.,negative
""":  Yeah, you just got it done, I know, but it’s still messy and Mama said so.""",neutral
"I want you all to myself. I wanna call you mine, just mine!",positive
Guess I’ma take my sew-in out and rock a bun ’til I get a new one!,positive
"Tryna do anything just to get in, aight cool. I don’t care; I ain’t dealin’ wit it. If you wanna act up, then take that mess somewhere else!",negative
"He really just got me mad, but I ain’t tryna be mad at him ’cause I’m the one who messed up!",negative
Even a skilled player can end up gettin’ played by somebody even slicker; that’s just how karma work!,neutral
"Take time out yo day to talk bout the next woman, for what?",neutral
"Lmao, folks can’t say nothin’ bout nobody clothes when every time you pop out, you lookin’ a whole mess!",negative
"I used to be like you in high school—emotional, hype, sexually confused. And I ain’t sexually confused!",neutral
"My sister and my mama be gettin’ on each other nerves so bad, it just workin’ my last nerve. I feel like all I can do is go lay down.",negative
"I ain’t really good at flirtin’, but “You had me at hello” was one of the best lines in a movie to me!",positive
"Man, don’t do it. You gotta see Django on the big screen for your first time, for real!",positive
"Lawd, I gotta get up outta here and I don’t even know how! I’m tired as hell and still got 3 more hours left.",negative
"My computer was actin’ up and wouldn’t play it, but I’ma listen to it before I head out for work.",neutral
I think I’ma get me a new job! No phones and no customers—yesss! I really hope this work out!,positive
"Up til now, I thought I had on my dark blue jeans, then finally realized they black. Smh. Spent half my day believin a lie. Lol.",negative
"Women be like, “I can fight!” #NeverLacking, but every time they get in a fight, she end up with a black eye talkin’ ‘bout, “I was caught off guard.”",negative
"Just ’cause you light-skinned don’t mean you gon’ get women, ’cause you can be fine and light-skinned but still ain’t got no game! So quit showin’ out just ’cause you light-skinned.",negative
"If I was a man, I’d be out here givin’ head to a different woman every day, no cap.",neutral
"My ex so funny! Why he still talkin’ to me? It been over, hoe.",negative
"I ain’t finna cry bout nothin, lol. I be lookin so ugly tryna hold it in.",neutral
"If you big and sittin’ down, yo’ butt crack definitely showin’.",neutral
"Oh nah! You ain’t hit me back, but you tweetin’ him?! Wow.",negative
I’ma find somebody to talk to ’cause I ain’t goin’ to sleep early today!,neutral
She pregnant? That ain’t none of yo’ business. She give head? That’s her choice. They broke? Not everybody got money. Folks really be worried ’bout the wrong things.,neutral
"I love Clark and I can vouch for that! Been lovin’ him for a minute; just ain’t told him yet, lol.",positive
"When McDonald’s only give you one pack of sauce... <<< I got a 20-piece nugget meal, what I’m s’posed to do wit just one pack!?",negative
"I really thought we coulda had somethin’, but then you turned out to be ain’t shit.",negative
You hit my phone at 3 in the mornin’. You really thought I was up?,negative
"#ThoughtsInTheHallway Let me be late to class cuz this girl wanna walk slow, and somebody gon’ get they ass beat!",positive
I don't even let stuff get to me no more! Ain't no point. I'm grown and I ain't finna look like no fool!,neutral
You 26 and he 51. What you mean you in love? That man old enough to be your daddy!,negative
"Lmfao, you know ... he got a Twitter? (He in our 3rd and 5th period.)",neutral
"I keep my circle small. Just ’cause we talk don’t mean we close, and just ’cause we close don’t mean we friends. Know the difference.",neutral
"Throwin’ subs. Ain’t nobody had no problem wit her. All I did was tweet, lol.",neutral
"What yo aunt say? Cuz if she said yeah, I’m tryna leave wit you tomorrow.",neutral
"Oh well, when you get her, let her know cuz my mama keep askin what I’m finna do.",neutral
"I hate when folks be watchin’ me and textin’ my phone like, “You got a man or somethin’?” And I’m just like, “Where this come from?”",negative
I hate when folks try to buy me stuff. I got my own money. Ain’t nobody need your stuff here.,negative
"I doubt that. You needa put them glasses back on in yo profile pic, bitch!",negative
"Lawd have mercy. They runnin’ they mouth all up on Twitter. Nah baby, say it to my face.",negative
"Ooh, I think I'm finna take a nap before I head back up the street.",neutral
"Girl, naw! Whitney cousin! I already told her I’m sure I’ma have another client soon, haha (you)! It was only $30!",neutral
"Tonight I was finna do my homework, but I gotta get some sleep after only gettin’ 3 hours last night.",neutral
"You don’t ever stop lovin’ somebody; either you always gon’ love ’em, or you ain’t never loved ’em to begin with.",neutral
"Folks be doin’ the most over some lil stuff. I’m tellin’ you, these women out here, man. But it’s cool tho, I ain’t worried ’bout it. #PettyAF",neutral
""" You so cute, and I wanna spend some time wit you, baby. Hit me up.""",positive
": , where you go and where Lil Ashley at? Dowling went wit Teanna and went to Skatingland. Me, Lil Ashley, Devin, Stephan, and Anthony went too. Why?",neutral
So I ain’t doin’ a good job wit’ this baby shower? ’Cause I thought I was...,neutral
What you s’posed to do when the one person who could make you feel better the same one who won’t even talk to you?,negative
"Every time I call , somethin’ always come up and I end up rememberin’ to hit her back hours later!",negative
Don’t you hate when you know somebody face but can’t remember they name? Smh. I’m real bad wit that.,negative
"This one thing be on my mind when I’m sleep. Lol, my head like a movie theater—got a lil bit of every genre up in there.",neutral
That was one helluva speech—it damn near was as good as Michelle Obama’s at the 2012 DNC! Lol   #scandal,positive
Lol   gon’ be happy to know new episodes of Bleach comin’ on Toonami next Saturday.,positive
"Nah, nah, nah, we ain’t tryna separate. Y’all got folks over there actin’ like they one of us, now they wanna come join us. We good without y’all.",neutral
"Lol, watchin Family Feud, Peter gon’ say, “I thought you had to be in the NBA to be hittin on women.” Lol",neutral
"I mean , can you read me a poem ‘fore I go to sleep?",neutral
"It’s mad cold outside, and it’s even colder up in my store. I ain’t even dressed right for all this mess.",negative
"smh, Steven, hit my DMs when you see this. You got the story messed up; I’ma put you on game.",negative
"Shakin my head, folks be thinkin all wrong. Man, I’on even know—if one of my followers ain’t do what she did, I coulda got his phone back, but she messed it up for him.",negative
"Hmmm, I wonder what mine sayin. : A girl eyebrows gon’ tell you a lot ‘bout herself.",neutral
"Boy, Ruzzle tryna get to know me better, so I took my picture down, lol.",neutral
"lol them drinkin stories and folks who couldn’t handle the weed lol just wanted to say what’s good, ain’t see you on Facebook.",neutral
"Every movie I watched today had at least one real arrogant dude, lol.",neutral
: Don’t ask me for the truth if you ain’t ready for the answer. Real Talk,neutral
"Man, that movie Four Brothers had me out here sheddin’ tears when lil bro died outside. He reminded me so much of my baby brother!",negative
"I been ridin’ wit Jim Harbaugh since he was on Tecmo Bowl 1 and Super Tecmo as the Bears’ quarterback. He deserve that ring fr. Congrats, 49ers!",positive
"Yeah, that was messed up fr. #EddieJones ain’t never get a ring wit the Heat. He was the best Heat player besides Zo, Tim Hardaway, and Jamal Mashburn.",neutral
“It’s hard tryna rob a gun store; they got guns! — in Malvo’s voice from Everybody Hates Chris.”,neutral
You ever get a cut and don’t even know where it came from or how you got it? #LifeLessons,neutral
Some thangs I said on #Facebook a few years back just got me shakin my head!,neutral
A wild thing to think about is how everybody really a deep secret and mystery to everybody else. #Dickens,neutral
"Somebody tweet my birthday, 9/14. I’ma shout you out if you do! :)",positive
"#Wale’s wordplay be so impressive, I know folks don’t catch everything he say the first time they hear it!",positive
"Big shoutout to . Some of y’all broke dudes need to link up wit her—she got game, plus she fine and thick.",positive
"Man, I can’t stand them Viagra commercials; they so fake. Who finna be out here havin’ sex at 80 years old? Not me, lol.",negative
"Nah, you the best, baby. I wouldn’t even be happy if it wasn’t for you, Keria.",positive
"You the first girl I seen my friend claim, so he do care, lol.",neutral
She said “a minute” but you know that’s gon’ turn into a whole hour—she prolly on the phone wit somebody.,neutral
"I really wanted to sleep wit him tonight... Guess I’m finna cry myself to sleep. I hate when I get too sleepy, ’cause I be sayin’ too much.",negative
Wish we coulda talked it out. Maybe I coulda slept this headache off. Oh well.,negative
"It’s a big slap in my face, but clearly you bold enough to pull that mess… but I guess you don’t care enough to let me see dude’s name.",negative
"I was the one wit the mess, but I can't delete that stuff, lol.",neutral
"If I woke up wit some wet pussy in my face, I ain’t gon’ be mad. I’ma be like, “Damn, bae, it’s breakfast time already?”",neutral
"I don’t like women who be messin’ with a bunch of dudes; if you out here sleepin’ with more than one man, you might as well be gettin’ paid for it instead of doin’ it for free.",negative
: Who tryna go get breakfast wit me tomorrow mornin? Ain’t you s’posed to be goin to school?,neutral
"I just got off the phone wit’ Primo; we was on there for like two hours, lol.",neutral
"Man. Man, if my mama ain’t have to talk to Gill today, I’d really be in my bed fr.",neutral
"Me an’ my nephew real close. That’s my lil shooter. Don’t get it twisted, he really ’bout that life.",neutral
"I came up from nothin’ to somethin’. I might not got everything, but I know I got more than most. #Grateful",positive
"Baby, we could be like Tiny and Tip, Puffy and Kim, Michelle and Obama... even Hillary and Bill.",neutral
"If anybody ever say ""Forget George or Tay,"" I’ma make sure you get to say that to they face.",negative
"When I was little, I used to want my folks to tuck me in at night and read me a bedtime story.",neutral
My journalism teacher just told me I really need to look into interning at KSDK Channel 5. They said my work be outstanding and it shouldn’t go to waste.,positive
"AT&T got the best service, but they be trippin with them bills though, smh.",negative
I love my lil sis! And I wish somebody would mess wit her.,positive
Messin’ up my head! I be real messed up in the mind after bein’ in relationships.,negative
"Rollin on the flo laughin my ass off. Kevin Durant hollerin, ""Do yo dance on my ass. Ooh baby, I love it!"" Lol. My mama like, ""Kevin Durant, shut up."" I’m dead! #BadAss",positive
"Lookin for a girl who down—this you? Yo friend keep lookin, but I want you to come.",neutral
"I got my 13s :) but I ain’t in no rush to rock ’em, lol. I just wanna look at ’em.",neutral
"An’ I’m ready for them 5s, but I don’t think I’ma get them 13s that drop on the 9th.",neutral
One mo’ day ‘til we out... Or we might dip tomorrow night *shrugs* who know,neutral
It feel good when the folks you want thinkin’ bout you actually do! Big shoutout to everybody still ridin’ wit me.,positive
"I can't do this no more... Enjoy yaself, hope we can still be cool.",neutral
Playin real good. : Paul Kruger got 2.5 sacks and a forced fumble today. He came in the postseason wit 9. #GoinOFF,positive
Y’all Patriots fans betta get ready to get y’all asses whooped next Sunday cuz the  goin’ to the Super Bowl. #RavensNation all day,positive
"C’mon now, Flacco, with all that mess—either get rid of the ball or just take off! For real!",negative
I wish she’d take herself to the back...this my time to watch The Walking Dead by myself.,negative
Tommy or Jarred up at Madd on Elmwood and Forest did all mine.,neutral
""": Ain’t nothin’ feel better than gettin’ paid, ‘cept gettin’ full then hittin’ a good Black & Mild. Lol, you wild.""",positive
Here I was thinkin’ I was gon’ be the only one in my family who ain’t blind...smh.,negative
"Watch, Trey Songz gon’ be the first dude to get killed in that movie.",negative
"Lol, you his girl but I got the password to everything. Now how that sound?",neutral
"I ain't gon' lie, I'm real happy my hometown goin' to the Super Bowl.",positive
"Price and Star told me thanks for showin’ ’em some love. Them dudes, I swear.",positive
VH1 Soul playin’ all them old school 90’s jams. I’m in here dancin’ and outta breath!,positive
"Lol! Look, her grandma already done got her that expensive Meep! Her birthday ain’t till April. She gon’ be aight til then! Now it’s MY turn to go all out.",positive
"I’m sayin, her husband still gotta be sendin money to her mama every month. I’m like, no more gifts till then. But if she need somethin...",neutral
"LMAO! Yup, she got a tablet she can't even use yet. Had to put my Kindle Fire on hold so we could get her a ticket home.",neutral
"Don’t even trip, Tom Brady gon’ do y’all the same way come Sunday. LMAO. Football players too soft these days anyway. Ain’t no real tough dudes left! LOL",neutral
"I been gettin real into them old 1960s sexploitation movies. They was real and uncut. Plus, it’s good research for this book I’m writin.",positive
"Man, Cheerios nasty. But if she taste like Cinnamon Toast Crunch, that’s a whole different story... lol",neutral
"Look, it ain’t just a big-boob show—it’s a lingerie show, so you gon’ see some booty too! All shades. All sizes! LMAO!",positive
"I ain’t been to church in a minute, but I still pray to God every day, and He sho’ do bless me.",positive
"Even when I ain’t at my best, I still throw on that vest wit a S on my chest ‘cause I’m a superwoman. #lifegoeson",positive
"I wish Ms. Chris would try to take my shoes—I’d beat the brakes off ha, on god.",negative
"You feel that heat buildin’ up in your chest? You feel it? *in Ray Lewis’s voice*  lol, I found it on YouTube from Madden.",neutral
I’m weak! Guess who been on my mind lately!,neutral
iPhone on the charger. This thing real hot. It burnt my hand.,negative
"Wait, what the fuck? Lmao! I just found my favorite song from when I was a kid... ""I Like"" by Sammie. Lmao.",positive
"I feel like that sayin’ ""Once you go Black, you don’t go back"" really just for women, lol.",neutral
""": Talkin’ bout I’m playin hard to get—nah, I just ain’t interested in you! Lmfao""",negative
"I’m tryna figure out which one of ’s friends look like Meagan Good, lol, from these retweets.",neutral
""":  I straight up tell ’em they can handle this, lol. I feel you.""",neutral
"I got my Moe’s and I’m watchin’ my favorite movie; now, hearin’ your voice gon’ make my night complete.",positive
Honestly mad cuz it look like my boyfriend gon’ get his license before I do.,neutral
"I coulda just stayed in bed, ’cause none of these classes I got today even count toward my credits.",negative
"First off, wit yo dumb self, it’s Pooda, lol. And yeah, you did get dat ass smacked.",negative
"When you put a exclamation mark at the end of a text, it change up the whole way somebody read it.",neutral
I can’t wait to get that red one like my gray one. I got so many hats.,positive
"So CMS lettin’ us outta school early... -_- smh, and I only came today for the game and it’s canceled. I coulda just stayed in my bed.",negative
"If you sittin’ ‘round talkin’ ‘bout one person all day, you either obsessed or just a follower!",neutral
"He gay, he don’t wanna hang out, lol. For real, he just want her to pay his bills.",negative
What?! He shoulda took his ass home to help instead of runnin’ to the club. Now that’s real love.,negative
"lol girl, what you doin? Cuz my doctor just hyped up my body weight.",neutral
"I’on even know why folks be stressin and givin theyself headaches over stuff they can’t control! Just let it go, man.",neutral
""": These women don’t respect men cuz they single, bitter mamas been downplayin’ the worth of a man for years. It’s a cycle. #smh""",negative
What the FUUUCCKKKK! My daddy in here listenin’ to some sex ed CD he done bought from Winnie daddy!,negative
"I can’t stand you. You never fit how you s’posed to. You either too big or too small. But at the end of the day, I still need you… smh, damn earphones.",negative
I ain’t never gon’ forget when I was in Miami and my friend told me I dress like a white girl...,neutral
"lol bruh, ain’t nobody worried ’bout these girls OG. She talkin’ ’bout she gon’ sleep wit my homie to make me mad, but that’s exactly what I want her dumb ass to do anyway.",neutral
"Yeah, you know I had to claim somethin’ soon as I saw you lookin’ at it.",neutral
I love when my house be cold. I take my socks off; I can't stand all that damn heat.,positive
I just wanna be happy wit my partner. Folks needa mind they own business!,positive
"I’ma go that extra mile just to see you smile, just to make your day. I’ll do whatever it take, go out my way for you.",positive
I guess Tom tryna do the new and improved Facebook ’cause he out here messin’ up folks’ timelines and stuff.,negative
"I been wit my boo all weekend. Everybody goin out, lol. I’m straight—my legs hurt, so I’ma call it a night soon.",neutral
"Since he gotta make his best friend, who a girl, and she kissin’ him on the cheek in the picture and all that.",neutral
"I can’t stand when folks be makin’ a big deal outta nothin’… Go find somethin’ to do, please… lol",negative
Them wasn’t for nobody who got that title wit the baby. Y’all know I don’t bring my problems to social media.,neutral
"I really need a relaxer, and my haircut done grew all the way out.",neutral
"You been feelin’ that dude for _X_ years, callin’ other girls side chicks, but he ain’t NEVER made you his girl…",negative
"I can't wait to hit the gym tomorrow, even though my body prolly ain't gon' like it at first.",positive
"Man, I wish I had somethin’ fun to do today that ain’t cost nothin, lol! #boredathome",neutral
I wanna go to the movies to see Haunted House... who tryna come wit me?,neutral
"Men out here, how come it’s cool for y’all to get head, but soon as we women want some, it’s “Oh, I don’t do that”? Boy, bye.",negative
"Man, forget school tomorrow. Just two days? We might as well had came back next Monday or somethin’.",negative
"Jaylon lazy self over here knocked out. Every time he fall asleep, I hit him wit that evil stare and he wake up lookin’ at me like he been up the whole time, lmfao.",neutral
you gon’ be just like these local dudes wit’ no substance or delivery lol #failed,negative
"I’m real rebellious and I don’t be compromising at all, so who gon’ put up with me? Nobody.",negative
"Do what you love for the money, love what you do for the money, but don’t ever fall in love wit’ money—money ain’t loyal, fool. Smh.",neutral
My baby gon’ be smart; I can’t wait to see her and teach her some real life lessons—even some I still ain’t learned myself.,positive
"I mean, I could show you how I feel, but you just gon’ use that against me.",negative
"Folks be makin’ up stories and stretchin’ the truth just to get a girl, but the truth always come out in the end.",neutral
: I gotta pee but I don’t feel like gettin up! Just don’t pee on yo’self.,neutral
lol that’s why you be actin’ like that. I can’t deal! I stay wit’ five of ’em!,negative
"Which stripper she seen? ‘Cause me and Taylor was lookin’ for a good one last night, and it ain’t work out. -______-",negative
"I can’t even deal wit’ the word “need,” especially when my name in the same sentence. #LetsAvoidThat",negative
""":  That ain’t labeled as real, and Curry be labeled a fuckboy, lol.""",negative
"Okay, but LeBron had to have a squad for that, and Melo takin’ it all the way this year.",neutral
"RFT....: On God, I hate waitin’ on folks to do stuff for me :(",negative
"it mean I miss Tyse and I need him back in my life. I can't live without him and I want him to bless me wit that tongue game, lol!",positive
"Oh, that’s yo brother? Lol, damn. Don’t come to me bout nothin—bout five women was finna try an beat him up. Go handle them women.",neutral
"Nah, bruh, it ain’t even like that. I’m doin’ too much—I got too much goin’ on, paperwork and all my stuff. My dude, don’t even trip ‘bout that, bruh. I—",neutral
"Some white folks nasty; they don’t even wash they hands when they leave the bathroom, lol.",negative
"hahaha don’t put that on Brooklyn, bruh, ’cause with the kinda money he gettin’, I woulda switched up a long time ago. Haha…",neutral
"If y’all ain’t watched Blaire and Astro-Jealous’s video on YouTube yet, go check it out! It’s real good!",positive
I hate when folks just call me whenever they feel like it... it don’t work like that.,negative
":  girl, you know me, lol! Yup, if I don't know nobody else, I'm ALWAYS gon' know you. lol",positive
I move too fast for these women tryna keep up. I hit you up.,neutral
"Just eatin’ so I got somethin’ in my stomach, and I had a real good workout this mornin’!",positive
"One my friends be messin’ up songs and stuff, but I fuck with him; he seem cool. Lol",positive
"Chillin tho, too sick to drink but I’m blowed. Bout to hit the bed in a lil bit.",neutral
""": - Look at Jay McCoy, weed head country dude. Aight! He real country for real.""",negative
": I’m actually real good at this Ruzzle game, lol. Nah, you just a real good cheater!",neutral
I just hit up my homegirl; I gotta link up with her when I get there!,neutral
"I just knew I was gon’ beat Piggy. Folks really do be cheatin’ on Ruzzle, fr.",negative
I know Omar ain’t tell me to play him and he ain’t never accept my request… that’s just how he be!,neutral
":  you gotta do better, bruh, lol. I know. Dude was knocked out tho. And then I’ma mess around and get caught by Stro. lol",neutral
That’s one of my biggest fears fr! My man… layin’ up with another dude. I swear I might catch a murder charge over that.,negative
"Lol! I ain’t finna play wit these folks tonight, ’cause it ain’t never gon’ end. Just like Future and ’nem… lol",neutral
"Lol, I asked my daddy where my mama was, and he gon’ say, ""I’on know, I ain’t your mama’s keeper."" Always playin’!",neutral
She mad tho. For what? Aight! She lucky that man want her and that dick.,neutral
""":  lol okay?! Nah, I mixed some stuff. Orange and mango. I’m weak! Shoot, that’s good enough.""",positive
": :  that was you just rode by? My mama in her own car. I thought somebody done crashed, ion even know.",neutral
"The bot was trippin, she be goin off on everybody, lol. Yeah, but I thought she stopped, and I thought it was you. I had my headphones in.",neutral
""":  Fa sho, I gotta work 1 to 10 the next four days straight. Lawd... *cheers* lol""",neutral
"Fr tho. I missed that tweet. And I kinda felt like you ain’t mean it like that, but still, you tried to play us.",neutral
"Y’all nosy don’t even know who I’m talkin’ ’bout, and you ain’t never gon’ find out either. Lol.",neutral
":  I’m hollerin fr, he told me to put it on the ‘Gram, lol, and he don’t even know nothin bout Instagram.",neutral
"I got a good head on my shoulders. It might be real big, but it’s full of knowledge.",positive
"I hate when a new dude come to Natchitoches, they really fall off. Be messin’ with them ratchets.",negative
Today came way too quick... at least I got my 8 hours of sleep instead of just 3 like yesterday.,neutral
"She was a fine light-skinned girl with a nice body and all that, but she ain’t even brush her teeth when we woke up. I can’t mess with her for real!",neutral
"You gotta learn how to grind on your own, ’cause you ain’t gon’ be leanin’ on your folks’ help forever! #True",neutral
"How you fall asleep playin’ the Xbox 360? Lol, this dude #Champ must be tired for real.",neutral
"How Snoop do ""Drop It Like It's Hot"" at the Centric Soul Session? Lol, shoutout to my cousin tho.",neutral
""": I’ma celebrate on the 25th wit Mario since we got the same birthday. That’s right! #Stuntteam""",positive
I’m just lovin’ life and feelin’ blessed! I think  ain’t had his antibiotics for his head yet this mornin’.,positive
"Every time I see Alabama, I be thinkin’ bout Raines, and when I think of Raines’ team... >_< !!",neutral
I don’t like how folks who ain’t even my friends be worried ’bout what I do.,negative
"Mane, why when folks I got in my contacts text me, they name don’t even show up?!",negative
Them same women who be sayin’ they makin’ money without payin’ taxes be the main ones downtown stealin’ wit them Sensar bags. #FACT #imdead,negative
"With like three piercings... they tongue, they top lip, and the bottom of they lip—like, what you tryna do?",neutral
The new year really done changed me. I been doin’ stuff I ain’t never think I could these past few weeks. Hope it stay like that.,positive
I love when I hit it from the back and you look back at it....,positive
I stopped respectin’ you when you gave what I thought was mine to some other dude.,negative
"I had to stop smokin’ weed ’cause it wasn’t gettin’ me high no more, and trust, I done been higher than high before. Had me laughin’ so hard—like I was ’bout to overdose, for real. :-)",positive
"Headed back to DC. Man, I had the time of my life this weekend. New York showed me mad love.",positive
"On my mama, my liver gon’ be the strongest one in the room if it make it through these next two weeks, man.",neutral
"In my old spot, I seen a mouse hit the heel toe on the sticky trap and dip out quick to the underground railroad.",neutral
"LOL : Tebow gotta be mad... RG3, Cam, Kaep, Russ... All he tryna do is run the same offense, LOL...",neutral
"Man, I swear, I really tried to get my folks to support me.",neutral
"Hey Dragon Star, I just gave you way more privileges than you even deserve.",negative
Rule #1 when folks stayin at your spot... Don’t ever leave your good toiletries out.,neutral
"LOL : If Michelle Obama was our age, dudes still gon’ pick them fast girls. But look at yo profile pic, tho. Smh.",negative
Finally cleanin’ up the house after folks stayed over. I’m findin’ all kinda random stuff. They ain’t gettin’ it back.,neutral
Waitin’ on that new show on  called #IslandHunters. Can’t wait to see them houses on there! Hope it’s as good as #HawaiiLife.,positive
"My mama came in my room talkin’ ‘bout, “You got too many sneakers, you need to sell ‘em.” Hell nah, Crump ain’t no shoe store.",neutral
"but she gotta learn to let it go after he admit he was wrong for what he did, let that be in the past and let the future come through",neutral
"Well, you already know I got all the dick you need, so I’ma go ‘head and offer you my services.",neutral
":  round 12. I hit you up on Tango, it was ringin, cuz my Tango do be workin sometimes lol....",neutral
"Hope I get this Supervisor position fr. I really want it, and I could use that extra money.",positive
Boutta finish this movie without my man since he already seen it and at work.,neutral
