aae_text,sentiment
Make them notice that you love and care about them as much as they do you... which is not much at all.,negative
"Shout out to my friend . Shaking my head, she doesn’t even mess with me like she should, but I love this girl though!",positive
"I wonder what she’s always complaining about... Just relax, you’re with me, baby. #Chill",neutral
"To think, man, there is a mother out there somewhere about to have the next LeBron James. #RNS",positive
""":  Hey bro, I understand you...random thought—your roommate looks like an action figure. Damn, that is too funny. I'm laughing so hard.""",positive
"We have two totally different outcomes, but it’s cool because I know how she feels... It is what it is. #NoStress",neutral
This wasn’t even supposed to be a conversation to have on Twitter. Nothing was directed at anyone. Be cool!,neutral
I believe people do way too much for attention. Involve yourself in whatever makes you happy. #SimpleAsThat,neutral
"No, not at all... My words are always twisted and end up meaning something totally different from what I actually mean. I’ll change, #NoProblem",negative
"I do everything I can to change the things you complain about, but I never see you stepping up and doing the same when I feel like something isn’t right.",negative
"Man, this girl is going off on the timeline, but she doesn’t even act like that in person... Why do you have to show off?",negative
"Nothing for real, for real... Well, nothing I can't handle! I'm glad you care though. At least I know somebody does...",neutral
I woke her up and asked for a massage. She said yes but went straight back to sleep... I’m guessing it’s because of the D!,neutral
"Don't worry about what happened to me and those other girls, because believe me, whatever happened, they got what they deserved.",negative
"Forget this. When I get back to Tuscaloosa, I'm going to take this ASVAB and get myself sent off. I'm tired of procrastinating.",negative
""" And I was, and I also said I was coming back home... You still could have said something!""",negative
"Gets up early, comes home and cooks for me, falls asleep, wakes up and grabs her phone... Damn, I get no conversation! It's cool though.",neutral
"I can't stop thinking about that argument you told me about that happened on Friday, haha!",neutral
""" lol, don’t embarrass yourself with these quotes that you don’t even use.""",negative
"If De'Asia doesn't stop talking about being a tomboy, I'm going to shoot her!",negative
There are too many lesbian females at my school! Why don’t you like men? You haven’t even tried it! O.o,negative
"Hey, I have a PS3 with five games and two controllers for one hundred fifty dollars.",neutral
"So ashamed of the wrong, foolish, and lazy choices I’ve made and now have to live with.",negative
A good man is in the house... now you can relax... I bet you never shout a man's full name out.,positive
"Hey, you guys didn’t break up the group, did you? Because there were some fans upset about that.",neutral
"God is awesome. I have a new team manager, but I still have a job.",positive
I’m old-fashioned because I still open car doors instead of making you open and close them.,neutral
"We are not even a full three hours into the new year, and I am already having a debate with myself. #TooSoon",neutral
So I realized that the reason people dislike my hair is because I’m doing it myself.,neutral
You all don't want to let the white people know that they are just around the corner from Rick Ross's old house. #IGetIt,neutral
*tweet dropping* They are not. There are plenty of white people where I live with locs. *steps out of the conversation*,neutral
I dislike it when you are sweeping or tidying something up and people come behind you doing the same thing. #PetPeeve,negative
What’s going on: Alicia Keys is singing the National Anthem and Beyoncé is doing the halftime show. My TV will be on mute.,neutral
""", I just noticed your locs are gone! I love your new hairstyle. Mine will be gone this Saturday!""",positive
""" Yay, welcome to the group! I got stuck on episode 6 before they removed the series.""",positive
""" I have been picking them out for two weeks, but I got my hair cut about two hours ago.""",neutral
""" This is the end of week 4, so you should have $10 saved. Next week, you will save $5.""",neutral
I left my warm home to spend time with my fraternity brothers in 28-degree weather. I'm so grateful to be back home. #ThatsLove,positive
"If I had shown you my emotions, you still wouldn’t have done anything.......",negative
"After work-study, I went to the cafeteria, changed for practice, then went back to work-study.",neutral
"I'm trying to decide if I should drive to get something I absolutely need and risk getting stuck, or just go without what I need. Lol.",neutral
Do not put your dirty fingers in my face or your filthy butt on me. Those are the rules of Cree. Very simple.,negative
"you’ve got it, my friend.  has been telling me about you since the beginning.",positive
"has me searching the city for #Fireball. That drink tastes like the candy, though.",positive
"I'm so, so sorry, baby. All you have to do is say that you're sorry and that you're in love with me, baby. I want this.",neutral
Tahiry and Joe have that never-ending relationship; the other woman better be careful. While her man is eating steak and ice cream from another woman. #LHHNY,negative
""": On a craziness scale of 1-10, all light-skinned girls are a 10. We know!""",negative
""" man, you’re lying...I haven’t seen you since July 6, 2011...so I know you’re pretending lol""",neutral
I can find you a nice pit bull mother and I'll help you train him.,neutral
"She’ll get used to it after a few days, but you’ll have to let her scream. I train dogs.",neutral
I laugh every time I see a skinny guy in a profile picture; do those little guys really get chosen?,negative
"I miss you like every day, I want to be with you. But you’re away, I miss you—missing you is driving me insane. But if I got to be with you, would it feel the same?",negative
"The fuck? And if it’s on my page, you must have been watching me closely, talking about something I said that isn’t even in my tweets.",negative
"Boy performs oral sex on a woman = he gets praise, girl performs oral sex on a man = she’s called promiscuous, boy cries over a girl = he’s in love, girl cries over a boy = she’s considered foolish. What is that about?",negative
"If you allow a person to, they will always try to make you unhappy.",negative
Now my cousin’s boyfriend sat up there and said he wishes he could have gotten with me before he met my cousin.,negative
Bringing me some snacks today! Since we won’t be able to leave the classroom for two whole hours.,neutral
"Oh, so now one of my followers wants to retweet my tweet, but she has been really shady... And I’ve been texting her behind the scenes, but it’s cool.",neutral
I finally have my significant other smelling like my cologne. It’s called Intensity — that stuff is perfect.,positive
I love my wife to death. I wish someone would mess with her. #boyfriendtweet,negative
This is my second time going to the store; it had better be open this time!,neutral
"Light-skinned guys have been out of style; when I think of them, I think of Reebok. #done&overwith",negative
"Oh, because I was about to say... They're going to sell that phone for $1,000.",neutral
"lol... Oh, alright, because she was talking about tweak and I’m like, I don’t mess with tweak.",neutral
I had never seen anyone besides adults wear so much weave until I got to high school! Shaking my head.,negative
"Thinking about my future and I'm like, wow, I'm almost an adult and almost finished with school and everything! I'm growing up so fast—slow down a little!",positive
I'm trying to stay awake! I’ve already eaten and taken my bath. He better call me tonight or I’m not talking to him for the rest of the week.,neutral
"I want to sleep until I reach my peak in life, but let's be realistic. #thoughts",neutral
"I have never been in love before, and now that I am, I don’t want to be. I don’t like emotions!",negative
"I wish someone would spit on me—forget all that fighting, I’m going to stab you. #realshit",negative
"No, because you were in ISS and you were in ISS and you wanted to get out.",negative
"If the lights go out in a DeKalb school, everything goes crazy, but at Salem we just sit and wonder what would happen. Rockdale is really lame.",negative
"if everyone is making you mad, you might as well let me be the man who keeps you happy",positive
"You all can say you’re not messing with any young guys all you want, but I could have all of you partying and making money if you gave the young one a chance.",neutral
"I have Sour, Kush, OG Kush, NY Sour, Granddaddy Purp, Lake Monster, Naps, Juicy Fruit, and Cannon Ball.",neutral
"Alright, you are the cutest and most beautiful girl I’ve seen, and your smile is breathtaking.",positive
"*Bitch, I know what the fuck is going on. Just worry about where you’re going to be tomorrow. KMS",neutral
"I could be the king, and you could be my queen, and we could be a team and fulfill each other’s dreams. #TyrisTweet",positive
I don't need to ask questions when I can already see the actions; actions speak louder than words.,neutral
"Baby, don’t be like that. I love you! *singing* Baby, come back, you can blame it all on me... continues",positive
"POOF There goes your iPad, POOF there goes your iPhone, POOF POOF POOF. What did you do this time, man?",negative
Shout out to all the bald-headed guys with no hat on outside! Your heads must be so cold! I'm cracking up.,positive
Respect should be evident in your mannerisms! Everyone heard while growing up that you have to give respect to get respect!,positive
"Yeah, my bad, it is too late/early for all that. Don’t give me a blank look though! You know that was funny!",positive
I can't look like a teddy bear if I'm skinny as hell! I'm going to look like a lemur or something!,negative
"I like when I warn someone, and then exactly what I warned them about happens! In my head, I’m just thinking, “Told you, you should have listened.”",positive
"Interrupting my personal time and everything! If I wanted to have an orgasm, I’d take care of it myself! Lol, I’ll tell YOU when to come get this dick—not the other way around.",negative
"My two new babies should be coming today or tomorrow. I doubt it though—Darnell, with his French vanilla wafer head, probably didn’t even order them!",negative
I'm really upset that I'm broke—left my brand new jacket in my coach's car and everything. He needs to bring that back as soon as possible.,negative
"I really wanted those True Blues, but whoever the owner was didn’t get back to me!",negative
"If nothing is happening, then I can just get myself some Chinese food or something. #Rs",neutral
Stop messing with those women who gossip! They’re the same ones who got me into trouble!,negative
So nobody is trying to let me take their money though? Okay... Forget you all.,negative
"LOL, retweet : I'm really sad she blocked me :( haha, it's not like I was bothering her or anything—I just messaged her and left her alone.",neutral
I like to see a woman in a really big truck! That’s so attractive (;,positive
"Break up with the woman I cut everyone else off for, and what does that leave me with... not a single woman!",negative
"It wasn’t like this at first, but we just kept praying. Now I’m with you; you’re a confident, amazing woman—yes ma’am, oh yes ma’am.",positive
"As soon as I get home, it’s going to be time to get to work, you know, because we like to have sex like it’s the first time!",positive
"She told me she had a crush on me in 7th grade. How is that supposed to help me now? Telling me two years later and everything! Get out of here, lol.",negative
I do not handle rejection well at all! I cut someone off in a split second.,negative
""": Forget it, I'm really desperate. I hate being single now :/""",negative
"If I don’t like you, I’m not going to retweet your stuff. Even if I agree. *shrugs*",neutral
"Because more than likely he’s going to do whatever he wants, so why should I care?",negative
"What does she mean by ""we""? She’s doing this alone—the rest of us are not going to be included in her alcoholic problems, lmao.",negative
"Mom said I could have a sip. I told her, ""You take a sip and give me the damn bottle.""",neutral
"My cousin just lay on me and said my breasts are like two perfectly propped pillows. I was like, what the heck?",neutral
""" All you said was nothing. What do you want me to do if you’re only giving one-word responses?""",negative
About to put on the pajamas that my significant other bought me and watch a movie with this bag of hot fries.,positive
I just walked about 6 or 7 miles while pushing a stroller...my body is going to be in great shape with all this walking.,positive
"Times like these are when babies are conceived, so I am staying as far away from him as possible.",negative
I tell the kid to go to bed... he goes upstairs and starts doing karate... I'm going to knock him out.,negative
"Blessed morning, Kings and Queens! Give praise to the Most High for another beautiful day!",positive
"I’ll be the one, I’ll be the light where you can run to make it all right.",positive
"can’t do what he did in Hell in a Cell and definitely could never surpass him in a ladder match, lol.",negative
"No one in this house has a job, so you’ll never hear me asking who’s going to step up. Those people never leave.",negative
"If I can’t even write a smiley face on a guy’s picture, what makes you think you can turn around and do it?",negative
"My ex hit me with that ""I'll treat you better than before"" stuff. Ugh! You had your chance and you ruined it.",negative
I don’t play around when it comes to the people I’m close to or used to be close to.,neutral
"""#One of my followers lies for no apparent reason. I don’t talk to her, fake person. #Key.""",negative
Absolutely not. Why would you stalk them? They’re not worth it!,negative
"One minute she’s like, “I love him,” next she’s like, “I hate him.” Lol #Confused",neutral
My cousin asked this guy if he could ejaculate from the tip of his penis. I'm cracking up.,neutral
I told that woman to come to my place. I gave her my address and my number. #NoExcuses,negative
"At school, all I talk about is my bike. #Dad:)))",positive
"What is #ChiefKeef saying on #ballin??? Bad women keep calling... I swear this money keeps falling... ___________... I don’t even want you, darling...",neutral
"Make-up is called make-up for a reason, because you are putting on a face that you think people will admire instead of showing the beautiful person you truly are.",negative
You're attractive and it looks like you have a large penis. Send me a picture of it.,negative
So I had to bring my small 5-year-old self through the door at midnight at Joy Road and Livernois... As soon as the ball dropped.,neutral
"I wish, but she doesn’t mess with them. She wants to go to Blackfish or Fin...whatever it’s called.",neutral
"My girlfriend knows that from the start I tip at least 20%, but I’m known to tip more than the bill sometimes.",positive
"No matter how far in advance I call this guy, I still end up waiting here.",negative
"That could have been 23 thought-provoking tweets... instead, it was too long to finish reading lol.",negative
My iPad acts like I'm applying for food assistance whenever I try to purchase an app.,negative
#fact It’s impossible to fall in love if you don’t know how wet it gets.,neutral
"She was way too excited to tell me she bought a condo, as if I cared at all.",negative
Tom made it acceptable for me to wear Uggs right now. Pay your dues.,neutral
I love coming to my favorite unnamed bar. Come here and run up a hundred dollar tab. Leave my friends twenty-five.,negative
How can they expect me to keep working hard when they have me in here six days a week?,negative
I'll FedEx you some breakfast if you FedEx me some dinner lol,neutral
I think every guy got tricked the first time he went to the strip club.,neutral
"As the song is coming to an end, a foolish guy is building up the courage to ask the unfriendly woman dancing upside down on the pole to give him a dance.",neutral
Sometimes you have to take your foot off the pedal and just coast for a while.,neutral
I’m going to buy a pair of those really ugly shoes and style them really well.,positive
"But the day I want to wear a blazer in here, they have the heat on. #haters",negative
It's not as if the first group of people smuggled chicken wing grease and matches on the Amistad.,neutral
You’d better calm down before I have my son beat you at some word problems.,negative
", let go of that prison mentality, man. There are women out in the real world—stop staring at me, man.",neutral
"I thought I was finally going to get to see Django today, but I got called in to work.",negative
"I need to get to Rick to take my pictures tomorrow, but I don’t know how to get there! Directions please!",neutral
You see him talking to somebody else and then all of a sudden you want him back!,negative
"You say you’re friends. She says you two talk. I don’t understand, it’s not making sense.",neutral
"#SinceWeAreBeingHonest girls who are stuck up, it's not a good look—you’re going to be alone with that attitude.",negative
I have to get used to being taken because I'm not single anymore. I need to keep that in mind and not mess this up—I don't want to lose this one.,positive
"Love will stand the test of time, but still, the length of time must be significant to be together forever.",neutral
"I could kill a man with my palms, I just have to learn, lol. But my fists will knock a hater out.",neutral
""": , girl, you’re in love. Don’t fall for that stuff. Your voice is annoying—I can’t stand you!""",negative
"I just want to lie here and watch TV, but he keeps talking... I guess I'll pretend I'm interested. Lol.",neutral
""":  Haha, bro, I’m going to need a walker by the time I turn 25, for real. Lol.""",positive
""":  This was for me, right? I definitely was blinded by those tears. I guess we both were, bro.""",neutral
"Boy, I want to fuck one of my followers so badly because she thinks she's a grown woman.",negative
"When I make it, I’m going to look back and tell you haters that I told you I was going to do it.",positive
""":  Well, I guess you’re going to have to wait and see... probably something low, maybe 6, I don’t know.""",neutral
""", yes, I was a junior until they classified me as a senior because I had enough credits.""",neutral
"I just found out and wonder why some people go back to school tomorrow, while Clark doesn’t go back until the 7th or the 8th.",neutral
"I hate when I get out of bed, get back in, and then have to pee.",negative
I don’t want anyone to ever think I need them. Those women better think twice.,negative
"She’s as attractive as my son is, with a pretty face and a flat stomach. She was the city’s most wanted until I asked for her number.",neutral
"All she wants is for you to say ""I love you"" and truly mean it :)",positive
"I used to love him—well, forget it, I still do, because love never dies. But it can kill you!",negative
"Are you from Tennessee? Because you’re the only ten I see. LOL, that’s really lame.",neutral
I don't want to give you the wrong impression! I need love and affection!,neutral
"Pathetic women sleep with a man they KNOW has a girlfriend... these women have no standards, they're still WILLING.",negative
"Ladies, you can't call a man broke for not taking you out and paying for everything when you don't have the money to do the same. #hypocrite",negative
"I'm going to go see my significant other tomorrow, but I have to get my hair done first.",neutral
"Dboy left Shaw and Gotti. Lil Ray came late. Mackey was getting hyped, but people were not getting hyped with him.",neutral
The police took her down and two women jumped on her while the police had her.,negative
": Bi-curious people are confused. We bisexuals are not. We like both men and women, okay? We know what we like—we are not confused.",neutral
"As soon as I got on Twitter, all his stuff showed up on my timeline!",neutral
"So, being as curious as I am, I got up and went upstairs into our attic... if that's how you spell it.",neutral
"And as we were lying there, my dad decided to be a complete jerk and go get a Scream mask and a large knife from the kitchen.",negative
"Sometimes I tweet something, then go back and read it, and I don't know what I was talking about.",neutral
I feel extremely sick. Like I'm about to throw up or something.,negative
"So I said, ""Okay,"" then I got up, got dressed, and told my dad I was going to Lindsey's. He told me to check in with him in an hour.",neutral
"She said, “Okay,” so I went home and asked, and my dad said no.",negative
"And we were just hanging out and hanging out, and Lindsey says, ""Let's go to the Dollar Tree.""",neutral
"And sometimes, I’m just like, forget you, and you, and you.",negative
Free the #PRETTYbitch CEO           !!!!,neutral
""": #PRETTYbitches are recruiting tonight, so if you think you can be a #PRETTYbitch, hit me up. I have to give permission!""",neutral
"I spend time and joke around with Khira all the time, but she’s a great friend.",positive
""": If you can keep a smile on my face, then you’re giving me the best gift. Thank you, I try my best!""",positive
""" Yeah, don't use that as an excuse. I see you looking with your looking self!""",neutral
I just noticed that there’s an arm on  in her profile picture. O_O Awkward.,negative
"""Sometimes I look at my friends and think, why on earth do I hang out with you weirdos -_-""",negative
"""You don't post things like that on Twitter, I don't care HOW angry you are!""",negative
"I walked into first period, looked at Tyra, and told myself, ""Lord, you better distance yourself so you can stay out of trouble."" -_-",negative
"I just realized that I call people ""a bitch"" a lot. Please don’t get offended, everyone!",neutral
I'm about to go to bed so I can wake up and get ready to look my best.,positive
"I won’t tweet about Christian if it bothers you that much! Wait… actually, I still will. Hahahahahahaha",neutral
""" It's 2, but I did it for you! I don't know how you're getting it, but I did it! Ha""",positive
I don't think Christian thought I was being serious when I said I’m going to tweet at her nonstop now. Ha,neutral
"One time, because I’m still alive. Two times, for the angel by my side. Three times, because fate was on my side. Thank God, thank God.",positive
"If I don't get my money, I swear to God I'm going to get Lindsey after you. Just watch!",negative
""":  Yes! That’s the same night Kaitlyn and I were at the track with #2omf. Can I tell the story?""",neutral
Let me tell you all about the time  attacked #Ooof in the front yard while she was really drunk.,negative
"So he came to visit for a minute, then he said he would be right back and left.",neutral
"That night I was so drunk and I almost threw up all over #Oomf’s shoes, but I pushed him away just in time! (;",neutral
"Now that one of my followers doesn’t even look my way, I want them even more. -_-",negative
""": They judge me before they even know me. That is why I am better off alone. - Shrek""",negative
""" something for Coach Klinck, something for Mr. Winkler, Mrs. Keene, and Mrs. Hopper...""",neutral
"How are you going to tell me? I called her the other day, dude.",neutral
""", you’re acting like you can’t put Chloe in her car seat and drive over here. Tell Hunter to watch her. You two are together, right?""",neutral
I couldn't care less about any haters as long as these women love me.,positive
All of this is our business. I’ll be damned if I don’t speak my mind on the subject.,positive
"""If I were breaking it up and she hit me, I would have hit her too.""",neutral
And I would get beaten up by everyone in this world before I get scared. I don’t give a F U C K.,positive
"""Be quiet, because I take offense to someone’s words. Watch your mouth, man!""",negative
"""I love when these women are talking about me. It makes me feel special ;) Who?""",positive
"My apologies, man. Keep doing your thing just like you are! Ha",positive
: #TweetAboutYourselfAndBeHonest I wish I were happy and had a nice life like some people.,negative
"I'm getting money, so broke guys probably hate me because their main girl performed oral sex on me.",negative
""": The money will come, but if it doesn't, I'll go get it. I have to die with money because I wasn't born with it!""",neutral
: You can never do anything to make an #Aries fall. We always get back up.,positive
""":   Haha, did you hear that? You didn’t pick up though. Y’all are wild. But it’s cool though! You’re lame for that.""",neutral
I'm going to come next weekend and I want you to do something.,neutral
"Anyone who says ""I love you"" before one and a half or two months is lying, lol.",negative
""": Prom, though, was way better. That was really awesome. Man, forget you all—I'm still mad that I didn't go.""",positive
"Absolutely, I really miss us hanging out with each other and everything. You all are so funny... And then there’s Weezy, never saying anything, lol.",positive
"I'm still laughing at how my fully grown mother was acting when she got that shot, though. Lol, she's so silly.",positive
I have to apologize to my mom before the night is over. I didn’t know that movie was going to have all those sex scenes.,neutral
I was screaming and jumping like a baby while watching Mama; I was all over MoIeshia.,positive
"I turn 17 this year. I’m glad to be young—I’m still charged as a minor, lol.",positive
"Do you have to use any kind of holding foam, or do they work on dry hair?",neutral
"All of my missed call notifications and messages just came in. What the heck, now everyone can call :)",positive
"My friend bet five dollars on Alabama. If they keep playing like that, he’s going to be five dollars richer.",positive
People are talking about popping a molly when most of them don’t even know what the pill looks like (get out of here).,negative
"I hate when I say I’m a Heat fan, they say I’m a LeBron fan. No, my favorite player is Wade.",negative
I hate when people talk about their business out loud and don’t want other people to know their business.,negative
""": I'm hanging out with my second family... I need to get out, I'm by myself lol. Are you going to drive?""",neutral
"I remember I received oral sex from one of my followers, and at that time, I was afraid to perform oral sex on her.",neutral
""": This McDonald's is so much better—that's really crazy. We're both on our way home and we're both eating McDonald's.""",positive
""":  That's what's up, that's good to hear! Keep up the good work, thanks.""",positive
"I am whatever you say I am; if I were not, then why would I say I am?",neutral
"I guess no one is interested in me, huh? I could really use some affection right now.",negative
""": It's raining. I shouldn't be waking up alone. That's how it is sometimes.""",neutral
": My sister is really weird and she never wears panties. Of course, that's just how Raven is.",neutral
""":  Oh, I'm proud of you though. At least you're out here trying instead of asking for handouts. #Salute You've got my respect.""",positive
""":   What are you talking about? I was talking to Jazz Realist and I texted you.""",neutral
""":  Why weren’t we invited to the smoke out? Anyone can come. It’s at 8, just call me then.""",neutral
""":  Oh Lord, about what? If you know me, then you know what it's about. But a lot.""",neutral
This is for those fake people who talk badly about me behind my back but don’t say anything in public. #cowards,negative
"My family and friends keep telling me it's a once-in-a-lifetime thing and a day to remember, so don't worry about the prices...",neutral
""" Girl, you have to be stopped. You’re really going to do this to me online! *In Gotti voice, I need to stop messing with you* Kmslol""",neutral
Rika and I were about to come over to your house to mess with you last night...,neutral
"I doubt it though, because these crazy people already started fighting and they might come back shooting... #NotLying!",negative
"""They say blood is thicker than water, and in reality it is... but some people put water before blood! #SAD!""",negative
Some of these people are just having sex because they have a penis and a vagina!,neutral
and I are back here lying in bed while  and Nae are having what they call a movie night...,neutral
"The fact that Nae is walking through the house with nerd glasses on, saying she can't see... what the heck???",negative
Let me get up and put my face cream on; I can't have those unattractive bumps on my face...,negative
"So if you text or call my phone and you don't get a reply or answer, you know what that means...",neutral
"I have family members that I don't talk to, so losing a friend doesn't mean anything to me...",neutral
"I don’t have any feelings for these women. Mess up with me once, and I’ll leave you.",negative
"Everyone has 4 hours and 15 minutes to ask me for a good deed of the year, because after that I’m going back to being a jerk, so take advantage.",negative
"I can stay at home for days, watch movies, and eat food; I don't need to go anywhere.",neutral
All women want to do when they come to the gym is work on their stomachs...,negative
"She just might like me for my style, or maybe it's the group that's with me.",neutral
"These cowardly women, who aren't even involved in the situation, are still running their mouths... Hey man, just be quiet! LOL!",negative
I met a girl in some tight clothes and she showed me everything she might know.,neutral
I needed something to calm me down... So I took one hit and now I'm feeling it...,neutral
"One thing about going to a Haitian church is that I only understand half of the sermon, haha.",neutral
My tweets are random; they are not about anyone or anything. I just tweet whatever is on my mind at the moment.,neutral
"Steph is misbehaving. Leaving without permission #rude. You can't let these women misbehave, lol.",negative
""" you know what, watch my Nicki while I walk away from this conversation lol, you still can't go lol""",neutral
"No one will ever understand why the trap team puts or says ""hashtag"" in front of everything, lol. It’s so funny.",positive
"When you're on a budget, that's when you see everything you like. But when you have the money, you can never find anything. Damn.",negative
"I feel like people are lurking on my Twitter. Haha, have fun—let me know what you like on my timeline.",neutral
The woman at my job really gives me some encouragement. I’m looking forward to achieving my dreams.,positive
"Man, I hope these girls have some pictures of me from last night because I definitely don’t remember taking any.",neutral
"Have you ever just woken up and stared at one object for like 30 minutes, wondering why the heck I'm even awake?",neutral
You guys don’t get a pass just for sticking your little penis into anything that looks attractive.,negative
"I want a man to put his penis on a pedestal just like I put my vagina on one, and he tells me, ""You’re not getting this penis that easily.""",negative
"*clears throat* I'm single, so I don't really have to censor what I say on here for a guy.",neutral
"Shouting to the world HAPPY BIRTHDAY to my friend . Hope you enjoy your 21st, love!",positive
: There’s only so much a woman can tolerate from these foolish boys.,negative
""", Lol, nothing major—I had my phone out and refused to go to class.""",neutral
I'm going to take a nap until someone contacts me with plans or my aunt comes to pick me up.,neutral
I hate when people hack other people's Twitter accounts and say the lamest or stupidest things ever.,negative
"I may laugh and joke around with you all, but just know that some of the things I say, I am completely serious about. So think about it!",neutral
I am wishing on a star to find out where you are. I am wishing on a dream to find out what it means.,neutral
"I just got home, and I’ve already tripped over the dog twice. Shaking my head. I need to have a big dog around.",neutral
"I’m attracted to people who sound educated when they speak. Honestly, just let me listen so I can think about how attractive you are as you talk, haha.",positive
"Lol, I have had seven people tell me that my family did exactly the opposite of what I asked... It's fine, I will be fully heard sooner or later.",neutral
"My mom is about to come all the way to my house just so I can pump her gas, lol.",negative
"This summer, every attractive woman with a curvy figure is getting an extra small sundress from me, free of charge. #NoCosmeticEnhancementsIncluded",positive
"I didn’t always have money, but I was rich in spirit. I always made an impact, even if you didn’t notice it... There’s no question that I’m ahead of them.",positive
"I have never been so interested in my exes that I would stalk them or create parody accounts at 21, so I definitely know I’m not going to do it at 24.",neutral
"Half the time when I messed up, I never told people because they always had advice about things they never experienced or knew anything about.",negative
"Absolutely not, my boss has mice and stuff in this house. We’re going to have a long talk tomorrow.",negative
"I remember things that used to be frowned upon are now trending, like getting strippers pregnant. Shaking my head.",negative
"She likes my style—is it because I’m showing off, or is it just this money that’s...",neutral
"Man, I really have trouble with commitment, and that’s unfortunate because I genuinely like her.",negative
"Have you ever met someone you disliked, but she was so incredibly attractive that you tried to get over the fact that you disliked her? Yeah, me too.",neutral
And all of you women with stretch marks and no children should lie face down on a ticking time bomb -_-,negative
"He tried to make her his girlfriend, and someone like me came through like a bail bondsman!",negative
Juelz Santana’s mixtape is what the game has been missing. I’m glad to see he’s back on the scene.,positive
"Anything you want, I can get it for you, but I will gladly charge a minimum $20 middleman or service fee. #TakeItOrLeaveIt",neutral
"I’m not showing any more love until I break even on doing favors, and as of now, you owe me.",negative
"""If you don’t know about where I’ve been, or who I saw, or what club I went to with my friends, baby, don’t worry—you know that you’ve got me!""",positive
"My girlfriend introduced me to that Future and Rihanna song ""Love & Affection""... that's really great, haha.",positive
"I see a woman, I want a woman, and I just tell my girlfriend to get her.",negative
"I don't argue with anyone, I don't have time, you'll just end up upset messing with me.",neutral
"If she stays with you when you're down, why leave her when she's down? Love is a two-way street.",positive
": I offended you with my opinion? ... LMAO, you should hear what I keep to myself. Bitch.",negative
"My friends and I don’t tolerate that; he’s lucky I didn’t retaliate immediately, but we’re coming for him.",negative
"I didn’t even have to watch the Texas Chainsaw Massacre to know that Trey Songz was going to die, lol.",neutral
My phone set me up on the low...she told me to call her and everything like an hour ago and I’m just now getting it lol...hope she’s still up #bored,neutral
"#WhatMadeMeMadAsAKid War, prejudice, molesters, liver and onions, nuclear weapons, parents fighting, having to take naps, and even just the thought of death :(",negative
"That overweight girl with big lips tried out for the Emeralds. Hahahahaha #SO WEAK Girl, stick to school, not dance!",negative
My friends and I come up with the gayest things ever at school.,neutral
"The question my cousin asks when my brother comes to family dinner: ""Does Mike have a lighter?""",neutral
Forget a woman and a fake man ... no matter how much they say they love you ... forget love!,negative
"We will be in the studio today with Mackline Entertainment. By the time we leave, we will have half of Raw completed. So let's get it!",positive
I’m going to come visit you all one of these days. Tell your mom I said hi.,neutral
"God, send me an angel from above who will love me for life.",positive
"A ""hoe"" is someone who has sex with everyone, not someone who socializes with a lot of people. People take the word out of context.",neutral
He’s doing well and getting big. I just got a new job. You should come visit when you’re off so we can go get some drinks.,positive
""" Haha, I was on my way. I had to get Kei's hair cut though—my baby looked a mess.""",positive
"After I have sex with your girlfriend, I’m going to tell her to leave and to lose my number… acting like a player.",negative
"I'm on that good kush and alcohol. I have some loyal women I can call. I don't know what I would do without you all, but I'm going to enjoy life until I can't anymore.",positive
"Damn, my weed dealer is out of line. I really need some. Where are you guys who sell loud at?",negative
"Forget it, I might as well smoke one. I'm up and can't go to sleep.",negative
"On my baby, I’m going to hurt you. Don’t be scared when the gun gets pulled.",negative
""" lol well since he says he wants to, I'm going to put him to the test. I won't shoot or punch, just slap his little ass... cracking up, no, I'm done with that now.""",neutral
"It's really messed up when you have a petty person searching through your things for evidence, like what the hell, feeling stupid when I haven't done anything.",negative
I'm really about to knock this gay motherfucker out because he is really testing my patience.,negative
This freaking pillow my sister gave me is annoying. It’s not like my other one; it’s too damn hard. Ugh >.<,negative
"I tried to be her role model, but I can't anymore because she doesn't listen, so in other words, forget it—I'm done.",negative
Now I can read her like a book after she told me everything I need to know about her ^_^,positive
"Damn, what the fuck, it's already snowing. I thought it was going to snow later. Well, I'm canceling my plans today. Forget going to the Visions game.",negative
How are you and I supposed to be on the same page if I’m a page ahead of you? Stop playing and stay in your own lane.,negative
There’s nothing to do except play my game and text my sister Maya and my annoying  <3,neutral
"Hey, what's up? Thank you for having my favorite rapper, A$AP Rocky. I needed that—everything is good now.",positive
What happened was you criticized her harshly. And I'm still criticizing her.,negative
"Turned 21 and could have bought plenty of drinks, got into most clubs, but oh well... I guess I’ve done enough.",neutral
"haha, you’re right! Very well balanced, though. There is a time and place for everything.",positive
I’m happy that I’ve shared everything with everyone. I’m not hiding anything—everything is out in the open. I’m loving life.,positive
Just as with the wind—you can feel it but cannot see it—so should love and compassion be.,neutral
"Chick-fil-A is right down the street from my house, but it’s always crowded.",neutral
This had better not be a reflection for the semester... I do not need any unnecessary stress...,negative
"I will when this movie is over (James and the Giant Peach), so in about 30 minutes. Where do you live?",neutral
Love is the sweetest thing you can feel. Maybe I want to feel that way about you.,positive
"It’s been a good day. I stayed away from social media and similar things, got work done, and relaxed. I’ll set out in the morning.",positive
I dislike when movies have performances but the movements and singers don’t match the music… shaking my head.,negative
