sae_text,distilbert_score,vader_score,textblob_score
"Speaking to someone is different from telling a woman you like her and that you can’t stay away from her. Girl, please. #UNLOYAL",0.867546021938324,0.5859,0.0
The main girl you think is your friend is often the main one against you.,-0.9571289420127869,0.4939,0.16666666666666666
"The first thing I’m going to do is find a job, though. Lol, even though I already have money. There’s always room for more money :)",-0.9988369345664978,0.7251,0.5125
"She can't be mad though, she told me to do what I want. I was trying to work things out with her. For real, for real.",0.9979923963546753,0.4456,-0.075
: I won’t lose any sleep because the truth of the matter is... replacing you is very easy.,0.9858248233795166,0.4391,0.5633333333333334
RETWEET : #Scorpio gets irritated by a person who seems to like everybody.,-0.999016523361206,-0.128,0.0
: Do I miss you? Yes. Do I want you back? No.,-0.9486407041549683,0.4137,0.0
""", I dropped my phone in a tub of water. Ugh, I'm going to call you though.""",-0.9909580945968628,-0.4215,0.0
"A REAL boyfriend tells every girl that he has a girlfriend, not just the unattractive ones.",0.991692841053009,0.3412,0.2
""", girl, your thing probably lasts at least 30-40 minutes. Don’t lie for Twitter. Lol, who are you going to call? Lol""",-0.9578387141227722,0.6808,0.43333333333333335
""", lol and by the way, look how dumb you sound. If you all were next to each other, why say you’re on the phone? Girl, LOL. Try again.""",-0.9993019104003906,0.4648,0.25
I don't care if you were sleeping on a mattress in a house full of roaches; I'm going to treat you like anyone else.,0.9947208166122437,0.3761,0.35
"Control your women. You let her talk to you disrespectfully. You have baby mama drama, but you don't even have a baby!",-0.9893907904624939,0.0,0.0
Just came from the barber shop.  has me looking like a million bucks. Can you say fresh?,-0.768923282623291,0.5859,0.3
"Okay, I sent the email with my Twitter name as the subject. Thank you.",0.9997496008872986,0.5267,0.16666666666666669
"I have a really cool teacher but there aren’t any attractive girls in the class, haha. I’m taken, by the way.",-0.9859461188316345,0.864,0.44999999999999996
"If a woman is easy for you when you meet her, that makes no difference than the next.",-0.9989375472068787,0.1779,0.21666666666666667
"Lord, as of right now, I want to ask for forgiveness and the strength to stay persistent. #Focused",0.9858025312423706,0.802,0.2857142857142857
"My child's mother is going to call me asking for another man's number? Woman, get off my phone.",-0.9980564713478088,0.0772,0.0
""":  LOL, you’re wild, man... Where are you? I’m at the hotel room in Clayton though. I’ll hit you up when I get back to the River.""",0.9995469450950623,0.5473,0.3
"Man, it really does seem like every time I tweet, I see one of my followers, shaking my head.",-0.9970212578773499,0.2648,0.2
""":  Lame-ass girl! Damn, why do I have to be all that, B?""",-0.9985236525535583,-0.4574,0.0
I honestly never cared about her; I just wanted her money... I thought she had some!,-0.9569330215454102,0.2406,-0.375
"""If these women could get paid a dollar for every time they had sex, they would have a life savings...""",-0.9983103275299072,0.0,0.0
"Salute to my truly loyal friends, and all my 5MM 252 guys. Walking through that fire. Two guns up, keep doing your thing. #Persistence",0.9993588328361511,0.7717,0.3333333333333333
"Young and living the life you all rap about, but without a record deal. My son could vouch for that.",-0.9702762961387634,0.0,0.1
"Take all this nonsense off your page now before I come beat your damn ass. Keep showing off if you want to, because this boring Twitter is going to see you get beat too!",-0.9992803931236267,-0.8988,-1.0
"WHEN PEOPLE FAIL YOU, GOD IS ALWAYS THERE, SO WHY NOT SERVE HIM? BESIDES, IF IT WEREN'T FOR HIM, YOU WOULDN'T BE HERE.",-0.9971741437911987,-0.34,-0.5
please fight for Virginia’s and the nation’s Second Amendment rights. The President wants to bypass Congress and take them away.,-0.9929365515708923,-0.0772,0.1
"If you believe the Celtics are going to beat the Knicks tonight, the bath salts you’re using must be Colombian.",-0.9916541576385498,0.0,0.0
"Once again, I ask everyone: How on earth do you all watch Family Guy? This show is tasteless and really not funny.",-0.9997982382774353,-0.3988,-0.3625
"Everything is fine, you know. I just finished watching the game. Now I'm trying to figure out what's on the menu for Sunday meals.",0.9895243048667908,0.2023,0.008333333333333331
"Damn it, Beckz. That is a very good question. I am resolving that issue immediately. :-)",0.9941002726554871,0.659,0.705
""": I have no respect for people who sit around and talk badly about others! I have no respect for women who do that either.""",-0.9996904134750366,-0.8176,-0.8749999999999998
"I pray that God sends something my way soon, but I can't rush what He has for me.",0.9957813024520874,0.296,0.0
"I am not on that level and never was. What we did was a mistake, but I love my son to death.",0.998786985874176,-0.0644,0.5
I did that stuff when I was 18; it's time to grow up from all of that.,0.9827498197555542,0.0,0.0
Because I wasn’t doing that anyway—he’s not my man and I wasn’t planning on it.,-0.9991890788078308,0.0,0.0
"Tried to use me to stay up last night. Please, I’m not that weak person. I am that person. LOL.",0.9916248917579651,0.8041,0.1416666666666667
"""I dislike when women act and dress like men. Be the gender you are supposed to be, I'm just saying.""",-0.9035983681678772,-0.0258,0.0
"And one day he will bless me, but until then I’m going to live my life the way I’m supposed to.",0.9995442032814026,0.2263,0.13636363636363635
I can't just spend my money like I used to; I have kids to take care of.,-0.9907771348953247,0.6908,0.0
""":   I might do both, the way I feel... You know when you drink, you get emotional.""",-0.7973361611366272,0.1531,0.0
I don't get involved in that drama anymore; that's really old. I have children to raise.,-0.9948220252990723,0.0,0.1
Living with people isn’t my cup of tea; I’ve been on my own too long to do that again.,-0.9990721940994263,0.0,0.27499999999999997
I could care less if I'm in a relationship because I'm going to make myself happy regardless.,0.9980237483978271,0.7845,0.3166666666666667
"I had really forgotten how he felt about me, and you telling me again made me feel so good.",0.9995972514152527,0.3712,0.44999999999999996
"Women are talking about killing me, but I'm not going anywhere until the Lord calls me home.",0.6086207628250122,-0.4019,0.0
"Shouting as loud as I can to : HAPPY 23RD BIRTHDAY, ENJOY! I LOVE YOU, GIRL!",0.9998726844787598,0.9421,0.50625
"That's my family, love them to death. I would do anything for mine; I have to work hard for them.",0.9941012263298035,-0.0258,0.10416666666666666
"Don't get me wrong, I'm a ride-or-die woman when it comes to mine.",0.9989153146743774,0.3724,-0.5
Let me stop before people think I'm being messy; I can back up what I say.,0.994281530380249,-0.5719,-0.1
I hope I make it in the morning to put in an application for Section 8.,0.8384791016578674,0.4404,0.0
I don't beg any man to take care of his responsibilities; you should know better.,-0.9900598526000977,0.7269,0.5
My son is really making me so angry; I couldn't stop smoking even if I tried—my nerves are just too bad.,-0.9958589673042297,-0.8049,-0.33333333333333326
But I hope I will be able to find some really soon because I haven't been looking.,-0.9920256733894348,0.5927,0.35
I guess he has to go to daycare. I don't care where he goes; he just has to get out of here.,-0.9995429515838623,-0.3875,0.0
"Girl, you know I just be looking. I'm not going to do my baby like that, lol.",-0.9863870143890381,0.6486,0.8
"lol but it’s fine, you don’t want a hood or stripper name like Sprinkle or anything lol",0.9283402562141418,0.8885,0.6722222222222222
About to submit this application at Rent-A-Center. They said they need real people up there.,-0.9878726005554199,0.0,0.2
"Corny >>>>>>>>> with that lame joke and Obama face :  Your mom always wears those black Jordan heels though, lol.",-0.9908096790313721,0.296,0.044444444444444474
"Sorry, I can't hang out. My uncle's cousin's sister-in-law's best friend's insurance agent's roommate's pet goldfish drowned. It was tragic.",-0.9992159605026245,-0.4588,-0.0875
""": I want to go back to Baton Rouge for a little while. What do you know about my neighborhood?""",-0.9919421672821045,0.0772,-0.09375
""" Yeah, but he's tall though. I greeted him today—well, tall for his class.""",0.9996850490570068,0.5023,0.0
"He is mine. You may have had him once, but I have him all the time.",0.9975722432136536,0.0,0.0
"That situation is messed up. I know I said I don’t care, but now I feel bad. :(",-0.9996144771575928,-0.8481,-0.7249999999999999
What did he think this was? He thought I was going to be mad for 20 minutes. Forget that.,-0.9994433522224426,-0.6249,-0.625
"I have been involved with that situation for six years, though... Extremely low-key, though.",-0.9939994812011719,0.0,-0.125
"When the time comes, and if it happens, I will let you all know what I am talking about.",0.9992087483406067,0.0,0.0
"I would tell you all who it is, but she’s going to kick my ass. Lol. #FSE",-0.9633784294128418,-0.2617,0.8
It used to be that people abbreviated words. Now people are adding extra letters to words and stuff.,-0.981652021408081,0.0,0.0
"If T.I. () isn't the finest man in the world, I don't know who is then.",0.976570725440979,0.0,0.0
"It’s extremely cold, but I have my window open just so that awful onion smell can leave my room.",-0.9981253743171692,-0.6925,-0.5333333333333333
"When I was 15, I was doing things that some grown adults still don’t do. Ha.",0.9939490556716919,0.0,0.0
"If I can get my squares to hit twice on Saturday, that will pay for my phone! Wishful thinking!",-0.9990031123161316,-0.2462,0.0
I wonder what life would be like if my granddad had been here. . . .,-0.9892183542251587,0.3612,0.0
But a man knows he has a great woman when she can find the source of his pain and weakness and strengthen it!,0.998826801776886,0.1882,1.0
"When I have a little boy, I hope he’s just like me, but also nothing like me at the same time!",-0.9716178178787231,-0.0999,-0.09375
"Show them my new moves—start off fast so it lasts, then I slow it down just to pick up the pace again and go even harder!",-0.9728109240531921,0.0,-0.048838383838383854
You all are concerned about being genuine; I am an adult man and I handle things appropriately.,0.9996459484100342,0.0,0.3333333333333333
"She just knows I care, but when she’s sick, I’ll let her know how deep it really is!",0.9982964396476746,-0.5635,-0.15476190476190477
You’re talking a lot of trash tonight. I’m just going to let your videos from Friday speak for themselves.,-0.9921234250068665,0.0,0.0
You’re just doing everything to try and clear it up… says  about my stuffy nose!,0.615039050579071,0.4389,0.12500000000000003
"Change your life and try to find someone new, or just find a new group of guys to hook up with?",-0.9987412095069885,0.0,0.13636363636363635
"I have a lot to say, but I never know how to say it correctly. *shrugs*",-0.9936890602111816,0.0,0.0
"Honestly, if I lose this weight and get in shape like I want to, I'm going to get a ton of tattoos!",0.9781874418258667,0.5255,0.75
"Pick up the phone and call Mom. I know I can call Mom if I ever have a problem... What's up, Sheryl?",-0.8114158511161804,-0.4019,0.0
"LOL, I act so gay with my girlfriend and she just laughs at me...",0.6332939863204956,0.7739,0.6083333333333334
Having someone you like live down the street from you—that’s the best. You can call him anytime and he can come over.,0.9998347759246826,0.7717,0.3269360269360269
"Let me tell you something, baby: I’m ready for whatever, and we can do the little things that make my body shiver.",0.9991717338562012,0.3612,0.0062500000000000056
"When your parents call you to turn the TV up. Like, come on, you have the remote.",0.5921288728713989,0.3612,-0.1
"I put my city on the map—Kankakee, stand up! If the woman isn’t showing her face, she must have a lot of money.",-0.9981619715690613,0.0,0.0
"Heaven and Tyra were talking badly about me behind my back, but it's okay though!",0.9994691014289856,0.4102,-0.11874999999999997
"Are you talking about me? : Ugh, I hate when people talk too much... Let me text Danni!",-0.9923803806304932,-0.7777,-0.275
"I had a limousine one year, but for my wedding next year, I want a stretched Lincoln or Chrysler.",-0.7896730303764343,0.1154,-0.025
I have sex with women the way I do when I'm bored. I turn lesbian women straight and have them sleeping with men. #BEAST,-0.9880006909370422,-0.0516,-0.15
"You got in my truck and I drove you to get a test, lol.",0.7048173546791077,0.4215,0.8
"I would tell this person that this girl is having sex with her man, but this person would beat her up. I don't want the woman to get her ass beaten.",-0.997879147529602,-0.8684,0.0
There’s no way my boyfriend is going to the mall and not going to get me anything.,-0.9945051074028015,-0.296,0.0
Why do Black people speak in slang until it comes to business or when they're talking to white people? Lol,-0.9970442652702332,0.4215,0.21111111111111114
"don’t dislike it, Ace, just do your best to protect her from the negativity in the world.",0.9967760443687439,0.2263,1.0
I really hope this guy has cancer because he can't sing... it's national television...,-0.999370276927948,-0.2975,0.2
:  There’s a new film in your city starring Katt Williams! We want you to be in it! Go here:,0.9995279312133789,0.2225,0.2130681818181818
""":  haha, he said 'null' EATTIE MAE... My cousin little Keith is going to kill her, lol... He is so dumb, man, you too.""",-0.9996793270111084,-0.6299,0.109375
""": She doesn’t have a car. I was hoping someone would come pick me up. LOL  LOL, damn man.""",-0.998389720916748,0.8001,0.8
""": I am so sick of these big women who want to be skinny, squeezing themselves into clothes that are too tight. <<<kml""",-0.9992191791534424,-0.6048,-0.2976190476190476
"People keep obsessively supporting others to the point where it’s starting to seem questionable—man, get off my case! Let someone else have a chance. #highman",-0.9991781115531921,0.5848,0.125
". Good morning, happy birthday to you, Harvey, from a.k.a. StuffyBabie. Hey, old man—just kidding! God bless you with many more.",0.9996219873428345,0.9041,0.525
"Good afternoon Milwaukee, Twn, City,  Boyz: clothing on Fond du Lac/Capital. Real men, affordable. All good, everything is nice too. Also known as stuffybabie.",0.9998610019683838,0.8885,0.5499999999999999
"Hey  O, bringing the heat with the great music. Mixing madness, getting us ready. Ladies and men, Twin City, what's good? So what if it's freezing in this place, we're out—also known as STFYB.",0.999661922454834,0.7351,0.5666666666666667
"If your girl only knew... I'm about to get this number, lol. #donedeal",-0.994078516960144,0.4897,0.4
"If you always do what you have always done, then you will always get what you have always gotten.",0.999784529209137,0.0,0.0
I’m not going to let this ruin my day... I’m flying out in a few. #blessedsunday Beautiful people.,0.99928218126297,-0.1531,0.32499999999999996
I have a good feeling about who I am and what I am capable of... I am learning to embrace it.,0.9998823404312134,0.8074,0.44999999999999996
We’re about to turn this campaign into an empire. #Catchuptomycampaign mixtape on DatPiff hosted by —check it out!,-0.8558019399642944,0.0,0.0
because I told you to get off the phone so you could tweet me,-0.9977311491966248,0.0,0.0
I have enough marijuana to last me for the rest of my entire life. –Wiz Khalifa–,0.9163647294044495,0.0,0.0
"I just thought about what Jamisha said at work: “What time does your wild self get off?” Me: “7:15.” Lol, the way she said it was funny.",0.9856411814689636,0.6908,0.3833333333333333
"Lol, I already didn’t talk to you yesterday—we’re going to lose our bond, lol.",-0.9995195865631104,0.4404,0.8
"Before I leave this world, I will urinate on someone just because R. Kelly did it.",-0.9916315674781799,-0.0516,0.0
"Good. I see you're trying to show a little bit of your butt in your profile picture, lol.",0.9997501969337463,0.6908,0.4375
"If I were on that bus, I would throw something at that guy until he woke up.",-0.9990363121032715,0.0,0.0
"Same old weave, just a different glue. Mom needs a perm, and the child does too. Times are getting hard, and the tracks are coming loose. STRUGGLE HARD!",-0.9961884617805481,-0.7997,-0.10552884615384617
"Maybe if I post half-naked pictures, I'll get his attention. Nope, I'm too fat—he likes those skinny girls.",-0.9972672462463379,0.4215,0.0
"Okay, I'm going to get off this phone before I say something someone doesn't like...again, shaking my head.",-0.9991951584815979,0.3438,0.5
"So the woman in the Everest commercial is outside with a house phone (not cordless), and that’s exactly why I won’t enroll.",-0.9951935410499573,0.0,0.08333333333333333
"No, she said it wasn’t about me… but if it was directed at me, I’m not bothered—I understand how things are.",0.9023888111114502,0.0,0.0
Does it make me lame that I have a crush on #2omfs ... ?,-0.9992944002151489,-0.5267,-0.5
Women know when men are full of it. Some of us just put up with it.,-0.9742659330368042,0.0,0.35
"It's still going to show, but as long as you're logging in, it's going to stay open.",0.9974721074104309,0.0,-0.025
"My attitude is intense, so it’s in your best interest not to mess with me.",0.9992153644561768,0.8628,0.3416666666666666
*NEW* Taco Tuesdays #barMME ... $2 tacos or 3 for $5. Drink specials! Doors open at 6pm.,0.8197879195213318,0.0,0.08522727272727272
I would rather have more enemies than fake friends ... At least enemies admit they don't like me.,-0.9990975856781006,-0.8056,-0.09999999999999999
"Yes! I swear I want to be a rapper now. You’re going to be my ghostwriter, haha.",0.9981181621551514,0.7263,0.2
"I don’t need alcohol. I told Tone I was going to take him from his girlfriend, lol.",0.9840205907821655,0.4215,0.8
"He said your butt has great sound. I’m taking it to the studio, haha.",0.9995303153991699,0.7964,0.46666666666666673
But I guarantee I will NOT mess up and let the next woman take my place!,0.998875081539154,0.6659,0.04375
There’s no reason to prove anything to anyone except myself ... that’s why I ignore other people’s opinions of me.,-0.9997416138648987,-0.5719,-0.125
I act like I can’t feel my legs even though I know perfectly well I could run a lap.,-0.9932376146316528,0.8316,1.0
I would rather a man kiss my lips between my hips than the lips on my face.,-0.990951657295227,0.4215,0.0
"I was sleepy, but then I decided to get up and wash some clothes.",-0.9972981810569763,0.0,0.0
"If your number starts with 55, don’t even try to give me your number… my phone doesn’t accept or call Cricket phones.",-0.9994970560073853,0.4404,0.0
"Overweight women try to act cute around a man... they leave a crumb on their plate saying, ""I can't eat anymore."" Girl, it's already gone.",-0.9997403025627136,0.0772,0.5
I have a terrible headache... I was so intoxicated that I passed out in no time.,-0.9914230704307556,-0.6486,-1.0
"No matter how much sleep I get, I’m still going to be tired at school.",-0.9995884299278259,-0.4541,-0.1
is the next Kanye West in the production scene...forget every other producer. #NoNightsOff is up next.,-0.9806098341941833,0.0,-0.041666666666666664
"I get an exciting feeling when the sun sets, the lights are low, and I'm in my zone... Yes, life is so exciting.",0.9997690320014954,0.8561,0.19999999999999998
"Every time a person calls me off that damn phone, she always wants to claim she needs it for something...",-0.9931635856628418,-0.4019,0.2
I hate when you give someone a heads up about something and then they get mad.,-0.999426007270813,-0.7845,-0.7125
No hater can hate on me because I have been washed in the blood of Jesus. Amen.,-0.7016780972480774,-0.3331,-0.8
Sometimes you can tell from Facebook statuses who spent high school playing with blocks and coloring books.,-0.9785977005958557,-0.0258,0.03
Special thanks to Ari Hotep for stopping by and capturing amazing footage tonight at Mot & Ed's.,0.9997974038124084,0.8316,0.38571428571428573
"Yes, God, I don’t get to say it much, but this well-endowed man isn’t about long conversations.",0.9491605758666992,0.34,0.07500000000000001
"Lol, as usual, he’s the one who left me with a smile on my face at the end of the day. #myForeverBoy",0.9925971031188965,0.6486,0.21250000000000002
I don't watch the Super Bowl unless I'm with someone who does. Forget watching the game on TV—I want to watch the game in person.,0.9821555018424988,-0.5784,-0.15555555555555559
""": Haha, virgin guys! Haha, never been with a woman, those guys...""",0.7361509799957275,0.7424,0.225
"All I want is to get a phone call from Cousin Pookie tonight. Shhh, cracking up! :-D !!!",0.991533100605011,0.758,1.0
#One of my followers saw me about five times and didn’t say anything to me (that’s messed up).,-0.9959006905555725,-0.34,0.0
I still feel that stuff from last night... I was really drunk last night!,-0.9988263249397278,-0.4561,-0.16666666666666666
"Relax, it was on my timeline... and I saw my name.",0.99383944272995,0.4404,0.0
"Honestly, the only reason I even visit his page now is because we don't talk anymore!",-0.9989558458328247,0.5093,0.3
"Jamoy is talking about how he drinks bagged juice in public, and feels like he’s more of a man than the bagged juice itself…",-0.991905927658081,0.3612,0.25
""": I don’t care if I have friends or not, money is all I need. Stop talking, lol.""",-0.9994072914123535,0.7845,0.8
"Since you’re hanging out with everyone, when are we going to hang out...? I’m kind of upset about this, big head...!!! :))",-0.9888195395469666,-0.5816,0.3666666666666667
"I really needed to be around my close friends today, for real. I need some laughs. There’s nothing like being around your friends who are like brothers.",0.7438968420028687,0.8686,0.2
"I love her so much, and ""Love and War"" is my song. Thank you, ma'am.",0.9998737573623657,0.8055,0.39999999999999997
"If you cheat on your girlfriend and can't say no to other girls who don't matter, what are you doing in a relationship? #Weakmindedbro",-0.9945029020309448,-0.2928,-0.125
"Man, you know I’m watching Dora the Explorer, acting tough with my gun on my lap.",-0.9893346428871155,-0.4404,-0.19444444444444445
"Dlo is acting like he’s afraid to perform oral sex, just go ahead and do it.",-0.9911136031150818,0.3612,-0.3
I absolutely hate when women act stuck up like she’s the only girl with a vagina.,-0.9800419211387634,-0.5413,-0.4
I need someone to collaborate with on a beat. I have an exclusive project that I wouldn’t mind getting some help on.,0.6022975444793701,0.4939,0.0
"This girl sits by me every day, smelling like sex and jumping that fence.",0.9965389966964722,0.3612,0.0
"I learned the hard way—you really can't trust anyone here. I mean, damn, what made you grow up to be such a snake?",-0.9975940585136414,-0.7253,-0.10104166666666667
I’m going to make a beat called “Can You Keep a Secret” and have my older cousin E-man on the hook.,0.9845945835113525,0.0,-0.11666666666666668
"""Truths on my mind, but I still lie to these women though. Going straight to Tray's house because that's where all the women go. #Classic""",-0.6734360456466675,0.3291,0.18333333333333335
"I feel like I wasted money messing around with you, so now we have to fight!",-0.9997643828392029,-0.5562,-0.25
"""My mom said, 'That's my son; he's immature and still wets the bed, lol.' Moms don't want to discipline!""",-0.9919556379318237,0.4348,1.0
"The police are after me, but I still lie to these women though. Going straight to Tray’s house because that’s where all the women go. #PT2",-0.9702600240707397,0.3291,0.2
I’m about to sit right here and make beats. I’m not moving until I make ten.,-0.6943258047103882,0.0,0.14285714285714285
"I’m tired, man. After I finish all these little things I have to do, I’m going straight to sleep. Forget working out.",-0.9996380805969238,-0.4404,-0.12916666666666668
""":  lol, man, I'm over there every weekend. How am I supposed to know this, though?""",-0.9897281527519226,0.4215,0.8
"No, why is he tweeting about this girl while I’m on here? Like, what the heck? That’s so petty.",-0.9997527003288269,0.1265,0.0
"Yes, it makes it nice, and yes, especially if you are not good with foreplay.",0.9998420476913452,0.6998,0.08333333333333333
"lol my phone always messes me up with that, but I mean, how lol",-0.9958637952804565,0.6808,0.4291666666666667
"Well, I don't know either then. You are so full of it, I swear you can't tell the truth at all.",-0.6735618710517883,-0.016,0.35
"Lying here in my bed, I can feel this sweet caress. I can't wait for what comes next—my hair is messed up and I'm soaking wet.",0.7957040667533875,-0.3182,0.12499999999999999
"Baby, don’t come up until I scream. I can’t handle it when you go down.",-0.9970754384994507,-0.4019,-0.15555555555555559
", you ""Leave It to Beaver"" looking woman had better sit down somewhere.",-0.9994692206382751,0.4019,0.17222222222222222
"There’s no conflict between her and Desmond. His lame self is just trying to be petty, but you know me—I don’t make indirect comments.",0.9930148124694824,-0.2069,-0.5
"I mean, they met me and dropped me back off there, oh okay. But they probably just met on Twitter.",-0.9778002500534058,0.1154,0.0625
"He’s at work, Mom, and you know he’s at that new store, and he might not be able to get it. Call him.",-0.9994730353355408,0.0,0.3181818181818182
"So bend me over and turn me around, let’s perform like we have an audience. Take control because you’re the man, and I’ll be screaming like I’m your fan.",0.9957116842269897,0.5719,0.0
6014 El Dorado—bring it back and I’ll have my boyfriend beat you up.,-0.9653528332710266,0.0,0.0
"Poor thing, you don't even know what happened, but okay, that's fine. I'm done talking to you.",0.9990442395210266,0.3612,0.1722222222222222
"Not really, because my grandma is usually up with him while I’m asleep, so when she’s gone, I feel upset.",-0.9962581396102905,-0.3818,-0.175
"When you talk trash, all I hear is ""Blah, bitch, blah, ho, blah;"" are those fighting words or what?",-0.9986118078231812,-0.8176,0.0
"I think she’s trying to make me mad. Every time I see her, she says, “Where’s my best friend at?” I don’t know and couldn’t care less.",-0.9963067770004272,0.8126,0.06944444444444445
Rise and grind! You have to get up before the sun if you want to accomplish your goals! There is money to be made in the world! #work,0.7863633632659912,0.6093,0.0
"I’m like Rihanna when it comes to cake ... If you think you’re flyer than me, nope, you must be absolutely crazy.",0.9522196054458618,-0.0498,-0.6
"That ""Finally Rich"" song was the best song, , on ""Finally Rich... Not a single thing is going to change.",0.9820126295089722,0.9081,0.44642857142857145
"This year, I’m looking to partner with a wedding planner—why not offer your brides a complete package that includes hair and makeup!",-0.9906207323074341,0.0,0.125
I know he isn’t going anywhere. We’ve been in this too long. I love you. #279,0.9795807003974915,0.6369,0.225
One of my exes is really unattractive. I only liked her because her oral skills were excellent. #straightup,-0.9831122756004333,0.5118,0.45
"Someone texted me and said that they’re turned on. I replied, “What do you want me to do about it? You’re not my girlfriend.” #Faithful",-0.9818111062049866,-0.2746,0.0
"""I don't know where all these white women are getting curves and thick thighs from, but God bless them.""",0.999405026435852,0.7469,-0.15000000000000002
""" lol I just do my own commentary; I couldn't do it on national TV though.""",-0.9988248944282532,0.4215,0.7
""" Yeah, really old school, but I don't like him—he thinks he's tough like KG.""",-0.99535071849823,0.1116,-0.14444444444444443
"Saw a light-skinned guy with his brains blown out, at the same burger stand where G__ps hang out.",-0.9995915293693542,0.0,0.0
"I don’t like any of her so-called girlfriends, because all of her girlfriends have girlfriends.",-0.9976624250411987,0.3612,0.0
"The first words her brother said to me were, ""No offense, but you look like a nerd,"" haha :/",-0.9662500619888306,0.2144,0.06666666666666667
"man, you better not be talking about who I think you’re talking about lol",-0.9968254566192627,0.6908,0.65
"Suicide is a cowardly way out of a bad situation. I will feel sorry for you, but still.",-0.9702117443084717,-0.714,-0.5999999999999999
"There are so many things I have to tell you, but I'm afraid I don't know how.",-0.9994518160820007,0.0,-0.04999999999999999
"When people graduate from PHS, they insist they are never coming back, but as soon as a visitor’s pass is available, they rush to get it.",-0.9941202998161316,0.0,0.2
"If my friends and I went on there, we would be quiet as heck!",-0.9960173964500427,0.5255,0.0
because you were making him mad. Why do you think he likes you?,-0.9932746887207031,-0.1027,-0.625
"I left my girlfriend back home; I don't love her anymore. Bring your love, and I'll bring the knife.",0.9826799631118774,0.21,0.25
"Can’t we just be friends? I hate breaking up with someone and then not talking to them. That situation is awkward, but I would be the one to speak first.",0.9301639199256897,-0.1531,-0.3833333333333333
""", I’m not turning down. Rest in peace to everyone who didn’t make it—I’m doing this for them.""",0.9997609257698059,0.5423,-0.15555555555555559
I will never get that drunk again. It’s not happening—worst feeling ever. I’d rather just smoke.,-0.9988104104995728,0.1695,-0.5
Someone should come visit me : )) I’m not about to waste my good looks for real.,0.9933443069458008,0.6407,0.3
"I don't want you looking at, talking to, or texting my BOYFRIEND! You better take your foolish self somewhere else, for real—I'm seriously going to put you in your place! :))",-0.997920572757721,-0.1793,0.19444444444444445
"Lol, I remember Sterling came over to my house late at night for some freaky stuff :))",-0.5805053114891052,0.0772,0.3333333333333333
"I just finished riding that scooter :)) It’s really fast, but now I’m cold. <",-0.9976968169212341,0.0,0.033333333333333326
I love seeing my boyfriend’s name pop up when he texts me :)) I get so happy :*,0.9996581077575684,0.929,0.6
"Goodnight : )) About to get ready for Chrishaun to come at me with some nonsense >.< Getting prepared, so goodnight, Twitter friends :*",-0.9957391023635864,0.7402,0.35
"I am extremely faithful in my relationship :)), but I enjoy messing with these other guys’ minds ^.^ lol.",0.9849680066108704,0.8778,0.29000000000000004
"Talking about, ""He doesn't want me on Twitter."" -_- I'm going to have sex with everyone. Don't text or call me anymore.",-0.9887352585792542,-0.0572,0.0
"""Watch, she's going to be going through my phone just so she can find something that isn't there and be upset.""",-0.999315619468689,-0.3818,0.0
"My phone is going to be taken soon. I’m not even that upset though, because I’m getting it back in the morning, but it’s pointless since I even have school. -_-",-0.9997126460075378,0.1511,-0.125
"My grandmother sent me a text and said she loves me xoxoxoxo... I love her... If I don't have anyone, I have her.",0.9994879961013794,0.836,0.5
Girls are really the reason I look like a bopper... because these girls are such fools. I wish I could show these pictures I got from people who are on Twitter now.,-0.9995506405830383,0.25,0.1
"Up too early, went to sleep late... but I think I'm going to CiCi's today.",0.836234450340271,0.0,-0.09999999999999999
I'm about to text and blow up my best friend and talk about this because I don't know and have no one to talk to.,-0.9994912147521973,0.7351,1.0
"I stopped messing around and all that, but hey, people don’t always get what they want.",-0.9976341724395752,-0.0,0.0
I'm acting like I did in 2013; fake people need to back off. The world isn't going to end—calm down.,-0.9915202260017395,-0.1531,-0.1638888888888889
"I dislike his attitude, but hey, that’s life. I don’t want anything but the best for him; that situation is completely over!",-0.9883242845535278,0.7745,0.5625
"If you’re so great, why are you on the sidelines? My mom taught me better, and I’m too attractive to be on the sidelines. I have to be the main one—everyone you’re involved with is going to know about me!",0.9981245398521423,0.9068,0.5770833333333334
": My mom told me, ""You better watch your friends. Those girls who always have their hands out are not your friends.""",-0.998711347579956,0.534,0.5
Don't marry her because she's attractive; marry her because she was there for you when you had nothing.,-0.9850201606750488,0.4404,0.8
"You are a dumb ass hoe! Always talking shit but still living at home with your damn mother! Please sit the fuck down somewhere, silly ass hoe!",-0.9955137372016907,-0.9554,-0.3798611111111111
"Once again, I'm up all night... (this insomnia stuff is really tough) laughing but very sleepy.",-0.9931909441947937,0.2126,-0.09444444444444444
"People in this world swear they’re real, but when push comes to shove… know your place! #ActLikeYouDidn’tCatchThat",-0.9439098238945007,-0.1007,0.25
"I'm sorry, but I don't see the original tweet's text in your message. Could you please provide the content of the tweet you'd like translated?",-0.9979411959648132,0.5584,-0.0625
"Preparing my Sunday dinner: barbecue chicken wings with a coating of natural honey, mashed potatoes, string beans, and biscuits. #gettingmychefon",0.9954494833946228,0.3612,-0.25
"I don’t have anything against gay people at all, but why does it seem like it’s being promoted—not by gay people, but by straight people? Hmm, maybe they’re gay too.",-0.9965709447860718,0.6808,0.36250000000000004
